2019-11-13 03:30;0;0;0;0;4;1;1;1;0;0
2019-11-13 03:45;2;1;0;2;0;0;0;1;0;1
2019-11-13 04:00;0;0;0;4;1;1;1;4;0;0
2019-11-13 04:15;0;0;0;2;1;2;2;0;0;0
2019-11-13 04:30;0;0;0;0;0;2;1;0;0;0
2019-11-13 04:45;0;1;0;1;1;5;3;2;0;0
2019-11-13 05:00;0;2;1;4;1;6;6;5;0;0
2019-11-13 05:15;0;1;3;10;1;6;2;7;0;0
2019-11-13 05:30;0;0;0;12;1;16;8;11;0;0
2019-11-13 05:45;3;2;1;15;5;23;8;12;1;1
2019-11-13 06:00;1;2;2;18;3;25;15;15;1;1
2019-11-13 06:15;1;1;4;29;6;39;8;20;0;0
2019-11-13 06:30;3;4;5;49;9;69;26;29;7;1
2019-11-13 06:45;5;8;5;53;17;90;37;46;4;2
2019-11-13 07:00;6;6;7;61;21;43;52;45;6;3
2019-11-13 07:15;11;8;8;91;19;56;32;69;12;7
2019-11-13 07:30;13;20;11;102;46;64;42;78;11;7
2019-11-13 07:45;27;17;19;115;34;90;62;83;17;13
2019-11-13 08:00;29;21;27;152;43;75;51;97;22;14
2019-11-13 08:15;40;29;31;99;68;90;65;69;26;31
2019-11-13 08:30;34;21;30;92;79;99;61;74;27;11
2019-11-13 08:45;26;33;28;120;65;114;84;77;25;18
2019-11-13 09:00;20;19;22;120;56;100;68;84;20;13
2019-11-13 09:15;25;20;21;97;44;100;67;74;23;4
2019-11-13 09:30;21;21;29;80;35;104;64;57;22;16
2019-11-13 09:45;15;17;39;98;44;79;57;99;17;10
2019-11-13 10:00;9;22;22;75;40;75;48;61;12;8
2019-11-13 10:15;17;16;26;59;31;96;64;57;22;10
2019-11-13 10:30;20;24;19;72;31;101;80;64;16;12
2019-11-13 10:45;17;14;20;83;52;102;72;75;18;10
2019-11-13 11:00;15;12;20;109;43;90;61;88;16;9
2019-11-13 11:15;15;13;22;105;41;98;77;66;12;10
2019-11-13 11:30;24;54;27;99;49;67;49;93;11;10
2019-11-13 11:45;14;44;36;105;46;101;72;102;16;9
2019-11-13 12:00;27;19;27;121;47;92;84;86;17;6
2019-11-13 12:15;22;26;30;130;39;88;57;105;20;15
2019-11-13 12:30;26;25;36;110;62;95;74;87;24;8
2019-11-13 12:45;36;20;42;87;49;108;86;88;20;14
2019-11-13 13:00;18;31;29;114;33;100;89;98;16;19
2019-11-13 13:15;20;30;22;101;48;90;70;82;23;17
2019-11-13 13:30;18;14;30;117;40;89;73;89;9;7
2019-11-13 13:45;29;23;35;127;43;114;90;69;13;9
2019-11-13 14:00;23;18;26;80;52;84;60;76;21;6
2019-11-13 14:15;24;29;42;120;48;91;78;85;15;9
2019-11-13 14:30;27;22;23;142;62;91;58;132;16;11
2019-11-13 14:45;31;21;34;137;41;85;64;86;20;13
2019-11-13 15:00;17;34;35;105;52;99;70;95;23;9
2019-11-13 15:15;15;17;30;120;58;104;80;98;23;10
2019-11-13 15:30;30;22;33;118;57;102;80;86;22;14
2019-11-13 15:45;14;20;47;135;52;109;104;97;12;12
2019-11-13 16:00;35;11;37;115;37;112;99;89;19;18
2019-11-13 16:15;31;38;35;112;34;105;96;78;20;20
2019-11-13 16:30;17;44;45;100;43;103;76;65;17;16
2019-11-13 16:45;30;46;27;95;44;95;86;88;26;22
2019-11-13 17:00;33;64;48;79;53;125;104;63;26;21
2019-11-13 17:15;46;36;60;91;42;106;99;74;24;19
2019-11-13 17:30;37;50;63;90;47;120;106;79;25;26
2019-11-13 17:45;38;28;43;93;55;126;96;72;23;16
2019-11-13 18:00;37;18;44;70;43;132;103;61;30;16
2019-11-13 18:15;22;19;29;73;38;110;103;51;30;13
2019-11-13 18:30;20;20;25;58;25;108;81;47;29;25
2019-11-13 18:45;24;10;13;44;32;96;84;48;15;17
2019-11-13 19:00;16;13;20;54;32;94;72;52;23;6
2019-11-13 19:15;25;13;17;46;28;101;73;42;21;8
2019-11-13 19:30;17;9;14;38;20;78;56;34;19;14
2019-11-13 19:45;19;11;10;41;17;86;51;37;17;9
2019-11-13 20:00;11;11;16;31;25;55;29;29;18;13
2019-11-13 20:15;12;12;5;31;16;54;25;27;14;9
2019-11-13 20:30;13;7;12;20;10;52;31;15;13;5
2019-11-13 20:45;10;6;10;21;15;46;24;17;16;11
2019-11-13 21:00;8;3;8;26;11;47;17;23;11;8
2019-11-13 21:15;8;5;17;29;11;58;26;24;9;6
2019-11-13 21:30;8;8;10;16;18;45;20;13;15;10
2019-11-13 21:45;7;3;7;28;22;54;24;28;11;4
2019-11-13 22:00;12;13;10;25;14;66;27;27;6;4
2019-11-13 22:15;6;8;13;17;15;38;27;24;13;8
2019-11-13 22:30;11;6;10;25;13;58;28;23;8;5
2019-11-13 22:45;5;7;6;30;9;52;22;19;10;5
2019-11-13 23:00;7;5;15;26;9;27;14;23;3;3
2019-11-13 23:15;7;6;6;9;9;30;9;7;5;6
2019-11-13 23:30;7;2;2;13;4;24;8;9;2;2
2019-11-13 23:45;4;1;5;8;5;20;12;7;0;0
2019-11-14 00:00;8;5;4;5;1;22;6;5;2;3
2019-11-14 00:15;1;1;3;3;5;15;5;5;1;0
2019-11-14 00:30;2;2;2;7;2;9;2;7;1;0
2019-11-14 00:45;2;0;1;2;6;12;5;0;0;2
2019-11-14 01:00;0;1;1;2;1;9;3;1;0;0
2019-11-14 01:15;2;2;2;3;2;3;2;4;1;0
2019-11-14 01:30;0;0;0;3;4;4;0;3;1;0
2019-11-14 01:45;0;0;0;0;1;2;0;0;0;0
2019-11-14 02:00;0;2;1;6;0;3;2;3;0;0
2019-11-14 02:15;1;0;0;0;0;3;1;0;0;0
2019-11-14 02:30;0;0;1;0;3;1;0;1;0;0
2019-11-14 02:45;0;1;2;1;2;5;3;1;0;0
2019-11-14 03:00;0;0;0;1;0;0;0;1;1;0
2019-11-14 03:15;0;0;0;1;1;2;1;0;1;0
2019-11-14 03:30;0;1;1;0;2;1;1;0;0;0
2019-11-14 03:45;0;0;0;1;1;4;3;1;0;0
2019-11-14 04:00;0;0;0;0;1;2;4;1;0;0
2019-11-14 04:15;1;0;1;1;0;2;2;0;0;1
2019-11-14 04:30;0;1;1;3;1;1;0;3;0;0
2019-11-14 04:45;0;0;0;2;1;1;0;2;1;0
2019-11-14 05:00;0;0;1;7;1;6;4;5;0;0
2019-11-14 05:15;0;0;0;10;0;5;3;4;0;0
2019-11-14 05:30;0;0;0;5;3;20;8;8;0;0
2019-11-14 05:45;0;3;0;16;4;27;9;13;0;0
2019-11-14 06:00;2;0;1;13;5;22;6;9;0;0
2019-11-14 06:15;1;5;4;40;5;29;17;25;4;0
2019-11-14 06:30;6;7;7;55;10;65;29;35;8;2
2019-11-14 06:45;6;10;7;47;15;82;38;24;4;2
2019-11-14 07:00;5;6;6;59;19;67;38;43;9;0
2019-11-14 07:15;16;7;8;90;17;73;38;65;13;2
2019-11-14 07:30;10;12;10;94;41;59;43;75;9;8
2019-11-14 07:45;16;11;12;128;35;73;60;75;21;18
2019-11-14 08:00;19;33;25;147;47;84;67;98;21;20
2019-11-14 08:15;44;31;30;153;61;80;89;74;30;25
2019-11-14 08:30;51;27;35;115;65;93;84;86;24;17
2019-11-14 08:45;47;37;25;134;70;72;88;82;36;16
2019-11-14 09:00;26;42;23;122;59;78;84;90;22;13
2019-11-14 09:15;25;22;28;105;54;95;79;75;19;7
2019-11-14 09:30;20;26;19;90;51;84;95;71;21;11
2019-11-14 09:45;21;19;21;103;42;85;96;90;27;15
2019-11-14 10:00;18;16;27;76;56;82;53;64;12;7
2019-11-14 10:15;18;12;18;75;55;65;63;58;18;11
2019-11-14 10:30;18;22;25;78;42;86;68;55;15;5
2019-11-14 10:45;16;14;23;76;43;97;81;58;15;9
2019-11-14 11:00;12;13;21;78;44;81;82;65;17;11
2019-11-14 11:15;26;17;21;79;44;79;64;69;17;9
2019-11-14 11:30;28;26;34;80;42;83;70;70;12;6
2019-11-14 11:45;14;24;18;101;36;75;58;77;21;10
2019-11-14 12:00;12;27;29;81;44;94;71;78;19;11
2019-11-14 12:15;27;24;29;104;40;78;61;90;21;10
2019-11-14 12:30;25;51;28;103;46;70;55;94;17;8
2019-11-14 12:45;21;42;30;88;35;84;67;75;24;15
2019-11-14 13:00;14;7;18;86;51;105;64;67;25;12
2019-11-14 13:15;28;17;33;85;37;88;52;62;20;9
2019-11-14 13:30;27;8;26;73;38;87;62;64;21;8
2019-11-14 13:45;15;20;16;95;54;103;79;85;16;7
2019-11-14 14:00;21;20;27;88;41;85;66;65;15;14
2019-11-14 14:15;26;19;31;129;55;101;71;87;18;8
2019-11-14 14:30;36;26;27;99;37;101;76;77;21;16
2019-11-14 14:45;26;40;37;115;35;103;91;102;21;17
2019-11-14 15:00;26;47;24;117;35;90;65;85;18;13
2019-11-14 15:15;36;22;32;133;37;94;70;101;23;29
2019-11-14 15:30;27;32;34;104;59;95;73;72;22;13
2019-11-14 15:45;26;38;36;114;39;108;90;99;23;14
2019-11-14 16:00;37;30;37;111;38;101;84;71;20;17
2019-11-14 16:15;25;27;36;96;44;114;93;80;19;15
2019-11-14 16:30;29;26;32;113;40;117;83;87;29;16
2019-11-14 16:45;29;34;34;109;43;113;95;65;23;19
2019-11-14 17:00;32;30;39;102;54;115;99;77;28;13
2019-11-14 17:15;55;52;45;102;42;121;110;83;26;20
2019-11-14 17:30;38;25;49;119;43;130;101;92;38;27
2019-11-14 17:45;46;38;35;75;55;117;106;61;32;27
2019-11-14 18:00;50;17;42;71;46;118;87;55;26;16
2019-11-14 18:15;38;31;29;69;41;125;119;56;29;18
2019-11-14 18:30;25;10;19;67;39;99;75;60;24;23
2019-11-14 18:45;36;32;25;49;34;99;82;44;26;23
2019-11-14 19:00;17;12;12;42;29;110;91;45;31;21
2019-11-14 19:15;27;10;15;37;20;67;85;40;23;18
2019-11-14 19:30;16;9;19;37;21;57;73;37;18;14
2019-11-14 19:45;24;4;24;52;14;90;69;39;18;12
2019-11-14 20:00;12;5;12;28;20;69;38;23;12;14
2019-11-14 20:15;12;4;14;30;10;61;38;24;16;9
2019-11-14 20:30;8;9;12;23;10;50;36;19;24;23
2019-11-14 20:45;10;6;9;32;17;56;39;27;18;10
2019-11-14 21:00;17;8;10;24;20;48;31;26;15;6
2019-11-14 21:15;20;12;15;30;19;58;26;29;13;8
2019-11-14 21:30;11;6;11;30;11;47;21;23;16;8
2019-11-14 21:45;13;6;16;23;13;54;28;25;14;10
2019-11-14 22:00;8;9;11;23;14;51;25;28;11;5
2019-11-14 22:15;20;10;7;35;23;68;33;37;13;9
2019-11-14 22:30;10;7;7;23;13;64;42;22;10;4
2019-11-14 22:45;15;6;5;30;9;67;33;28;7;5
2019-11-14 23:00;14;5;1;21;5;48;33;18;16;7
2019-11-14 23:15;8;1;7;14;7;39;22;10;5;3
2019-11-14 23:30;9;2;7;10;9;35;16;8;7;4
2019-11-14 23:45;6;2;4;11;8;32;11;11;4;2
2019-11-15 00:00;4;2;2;5;7;13;7;6;6;1
2019-11-15 00:15;0;5;9;9;4;16;7;11;3;0
2019-11-15 00:30;4;0;4;3;2;10;5;3;2;0
2019-11-15 00:45;1;0;0;2;3;14;7;2;1;0
2019-11-15 01:00;3;3;0;1;3;7;4;3;1;0
2019-11-15 01:15;3;0;1;1;1;5;4;2;2;0
2019-11-15 01:30;0;2;2;2;2;6;1;2;1;0
2019-11-15 01:45;3;1;2;1;9;2;3;0;1;0
2019-11-15 02:00;2;1;3;2;0;1;5;1;1;0
2019-11-15 02:15;2;1;0;2;1;1;2;3;0;1
2019-11-15 02:30;2;2;2;3;3;3;0;3;0;0
2019-11-15 02:45;1;0;0;2;1;1;1;2;2;2
2019-11-15 03:00;;;;;;;;;;
2019-11-15 03:15;2;2;1;2;2;0;0;2;0;1
2019-11-15 03:30;0;0;1;2;1;2;2;2;0;0
2019-11-15 03:45;2;1;0;2;0;4;4;1;0;2
2019-11-15 04:00;1;1;1;1;3;1;1;3;0;0
2019-11-15 04:15;2;1;3;1;0;0;0;1;0;0
2019-11-15 04:30;0;2;0;1;1;1;1;1;0;0
2019-11-15 04:45;0;0;0;4;0;1;1;2;2;1
2019-11-15 05:00;0;2;2;4;2;3;3;5;0;0
2019-11-15 05:15;1;1;1;8;0;8;1;4;0;0
2019-11-15 05:30;1;1;2;7;3;9;5;8;1;0
2019-11-15 05:45;1;4;2;10;5;21;10;12;1;2
2019-11-15 06:00;3;2;0;22;3;17;8;18;1;0
2019-11-15 06:15;0;3;4;21;5;34;13;15;0;1
2019-11-15 06:30;1;5;7;40;10;57;24;28;4;1
2019-11-15 06:45;3;5;7;43;20;79;34;30;4;2
2019-11-15 07:00;4;3;5;54;10;46;15;39;6;1
2019-11-15 07:15;9;9;8;64;19;64;31;42;10;4
2019-11-15 07:30;8;10;12;84;30;72;44;68;12;11
2019-11-15 07:45;11;10;19;99;34;72;49;58;20;12
2019-11-15 08:00;25;15;24;128;56;76;85;75;24;15
2019-11-15 08:15;28;36;31;128;47;70;89;98;22;26
2019-11-15 08:30;24;37;34;112;71;97;60;82;26;17
2019-11-15 08:45;33;25;23;111;56;101;80;78;30;31
2019-11-15 09:00;14;20;31;126;45;101;83;87;25;8
2019-11-15 09:15;16;12;17;110;51;84;65;76;19;7
2019-11-15 09:30;20;18;26;143;53;107;58;72;20;14
2019-11-15 09:45;15;14;26;137;43;83;51;93;27;9
2019-11-15 10:00;14;29;24;91;48;78;49;69;22;6
2019-11-15 10:15;20;36;21;98;37;90;68;81;16;13
2019-11-15 10:30;25;22;23;85;37;97;59;62;21;18
2019-11-15 10:45;13;28;22;95;44;90;70;75;19;11
2019-11-15 11:00;18;19;32;93;49;91;68;67;19;7
2019-11-15 11:15;20;35;36;89;29;89;84;54;16;13
2019-11-15 11:30;27;21;29;106;30;90;70;99;21;15
2019-11-15 11:45;24;29;35;98;52;77;58;85;21;13
2019-11-15 12:00;12;19;28;88;50;86;62;83;19;11
2019-11-15 12:15;25;35;30;100;49;92;80;87;14;10
2019-11-15 12:30;27;23;31;85;52;91;64;66;25;10
2019-11-15 12:45;30;45;34;107;49;94;65;88;20;14
2019-11-15 13:00;23;21;28;97;39;91;63;77;18;22
2019-11-15 13:15;14;14;30;87;50;111;86;73;23;11
2019-11-15 13:30;22;51;29;95;52;85;57;91;19;7
2019-11-15 13:45;23;20;24;113;52;97;80;102;24;12
2019-11-15 14:00;22;32;29;90;49;80;103;65;27;13
2019-11-15 14:15;25;35;34;105;48;96;74;89;17;15
2019-11-15 14:30;29;44;34;121;41;98;84;95;24;15
2019-11-15 14:45;44;60;45;127;56;102;91;101;26;14
2019-11-15 15:00;37;35;48;126;54;84;77;107;22;18
2019-11-15 15:15;43;55;45;114;58;103;93;78;30;21
2019-11-15 15:30;24;31;31;121;65;119;94;89;26;22
2019-11-15 15:45;29;26;37;107;54;106;87;77;28;13
2019-11-15 16:00;32;19;28;107;42;109;85;80;24;15
2019-11-15 16:15;23;23;32;128;53;108;88;95;17;18
2019-11-15 16:30;34;23;39;104;42;101;85;82;29;26
2019-11-15 16:45;24;24;27;79;44;135;84;64;21;11
2019-11-15 17:00;39;56;50;130;54;107;96;81;25;18
2019-11-15 17:15;27;30;50;99;51;123;107;83;26;19
2019-11-15 17:30;29;20;42;105;62;130;104;72;25;17
2019-11-15 17:45;36;33;48;94;54;112;84;71;24;19
2019-11-15 18:00;23;20;30;90;43;124;112;64;30;17
2019-11-15 18:15;32;29;44;93;54;116;95;65;24;15
2019-11-15 18:30;19;9;37;77;38;107;86;59;26;10
2019-11-15 18:45;32;14;19;66;33;112;84;55;23;16
2019-11-15 19:00;17;8;28;50;30;80;49;32;18;11
2019-11-15 19:15;16;12;22;48;27;78;61;41;25;13
2019-11-15 19:30;14;9;14;38;21;86;59;37;17;13
2019-11-15 19:45;18;15;25;41;32;75;45;44;16;10
2019-11-15 20:00;11;7;11;38;10;55;26;30;17;13
2019-11-15 20:15;13;9;18;32;12;57;30;27;19;12
2019-11-15 20:30;11;22;5;27;16;59;23;24;17;9
2019-11-15 20:45;9;14;9;19;5;51;27;21;13;7
2019-11-15 21:00;8;6;8;26;17;42;23;25;13;7
2019-11-15 21:15;7;4;6;27;17;44;20;25;10;4
2019-11-15 21:30;16;10;9;18;13;50;20;18;8;4
2019-11-15 21:45;16;8;7;30;11;51;19;22;6;3
2019-11-15 22:00;21;6;10;29;7;50;26;22;8;4
2019-11-15 22:15;13;7;7;23;12;49;20;21;13;11
2019-11-15 22:30;8;17;20;17;13;42;15;8;13;5
2019-11-15 22:45;9;6;6;36;8;39;17;25;7;8
2019-11-15 23:00;13;22;8;39;13;48;25;29;5;8
2019-11-15 23:15;21;14;12;23;8;38;15;26;10;6
2019-11-15 23:30;10;7;8;17;6;42;21;18;6;4
2019-11-15 23:45;13;8;9;14;9;36;12;17;7;8
2019-11-16 00:00;7;2;3;9;9;22;10;8;6;2
2019-11-16 00:15;12;4;7;9;7;30;16;10;7;3
2019-11-16 00:30;6;5;6;11;3;26;8;14;3;1
2019-11-16 00:45;7;1;4;11;7;20;7;9;1;2
2019-11-16 01:00;8;4;10;8;3;16;10;8;6;3
2019-11-16 01:15;7;2;3;8;4;21;7;8;3;4
2019-11-16 01:30;2;3;5;5;4;6;5;6;2;1
2019-11-16 01:45;3;2;5;4;1;17;8;2;8;2
2019-11-16 02:00;4;1;3;2;2;9;4;1;0;0
2019-11-16 02:15;3;5;5;5;2;9;5;9;1;3
2019-11-16 02:30;3;3;3;3;2;13;7;1;0;1
2019-11-16 02:45;1;1;2;2;2;9;7;2;0;1
2019-11-16 03:00;1;3;3;4;1;2;1;1;0;0
2019-11-16 03:15;1;1;2;1;2;10;7;0;0;0
2019-11-16 03:30;3;2;0;2;3;8;5;1;1;0
2019-11-16 03:45;1;0;0;0;6;4;4;0;1;0
2019-11-16 04:00;0;0;1;1;3;9;4;0;0;0
2019-11-16 04:15;1;0;2;0;1;4;3;0;0;0
2019-11-16 04:30;2;3;2;4;1;0;2;7;0;0
2019-11-16 04:45;1;1;0;3;1;2;3;3;0;0
2019-11-16 05:00;2;1;1;1;0;4;6;1;1;3
2019-11-16 05:15;0;1;1;7;4;3;1;6;2;0
2019-11-16 05:30;0;0;3;1;2;9;4;1;1;0
2019-11-16 05:45;2;1;1;3;3;16;5;4;1;0
2019-11-16 06:00;2;0;1;4;2;11;6;3;1;1
2019-11-16 06:15;0;1;4;14;0;14;8;7;1;0
2019-11-16 06:30;0;1;3;13;5;22;6;9;2;2
2019-11-16 06:45;5;0;0;15;4;16;12;10;2;0
2019-11-16 07:00;2;0;3;9;5;20;9;7;3;0
2019-11-16 07:15;6;3;4;14;7;28;10;12;3;3
2019-11-16 07:30;8;1;3;24;8;28;9;19;3;2
2019-11-16 07:45;7;2;7;37;14;27;20;26;0;1
2019-11-16 08:00;5;3;5;21;14;32;21;25;6;3
2019-11-16 08:15;5;7;4;28;17;35;17;29;5;2
2019-11-16 08:30;4;6;11;44;19;63;14;35;9;2
2019-11-16 08:45;7;7;10;31;29;55;28;34;22;8
2019-11-16 09:00;11;19;17;41;26;55;16;41;9;7
2019-11-16 09:15;12;13;11;44;23;49;20;47;19;7
2019-11-16 09:30;16;11;13;57;28;62;41;41;15;7
2019-11-16 09:45;8;13;15;59;31;71;42;43;15;14
2019-11-16 10:00;15;14;18;58;37;75;57;58;13;7
2019-11-16 10:15;17;11;19;50;25;79;45;28;21;13
2019-11-16 10:30;31;22;17;61;34;91;64;57;23;15
2019-11-16 10:45;20;16;22;61;47;83;52;51;28;15
2019-11-16 11:00;16;15;27;68;49;77;57;53;20;9
2019-11-16 11:15;16;15;22;66;47;89;56;59;20;11
2019-11-16 11:30;21;17;20;69;34;92;65;52;24;14
2019-11-16 11:45;15;16;19;81;40;92;62;56;19;14
2019-11-16 12:00;33;19;23;72;41;104;71;52;23;12
2019-11-16 12:15;23;12;27;91;37;84;55;61;29;18
2019-11-16 12:30;22;11;23;72;40;95;72;52;22;8
2019-11-16 12:45;32;22;24;56;46;106;77;54;19;15
2019-11-16 13:00;24;29;27;68;47;99;71;54;26;18
2019-11-16 13:15;29;22;15;85;44;119;86;71;29;14
2019-11-16 13:30;25;23;23;88;47;107;71;65;29;12
2019-11-16 13:45;36;19;34;76;42;99;79;68;22;15
2019-11-16 14:00;23;16;24;106;45;100;78;78;24;17
2019-11-16 14:15;18;18;26;90;40;108;81;64;21;22
2019-11-16 14:30;24;20;30;84;32;87;68;58;21;9
2019-11-16 14:45;25;18;30;101;42;93;69;66;23;19
2019-11-16 15:00;24;9;22;77;44;99;54;60;24;17
2019-11-16 15:15;31;10;18;63;39;90;74;58;21;15
2019-11-16 15:30;38;9;23;69;41;94;73;52;14;19
2019-11-16 15:45;37;14;23;78;47;90;61;53;23;12
2019-11-16 16:00;42;16;26;73;45;98;68;51;26;14
2019-11-16 16:15;24;20;35;101;40;99;62;73;21;14
2019-11-16 16:30;29;24;25;136;38;109;68;84;20;10
2019-11-16 16:45;33;28;32;93;40;94;62;82;16;11
2019-11-16 17:00;23;24;27;102;43;96;70;62;19;14
2019-11-16 17:15;25;40;38;89;42;96;69;63;20;10
2019-11-16 17:30;32;26;30;78;52;100;76;65;20;11
2019-11-16 17:45;22;14;26;63;28;104;70;54;23;16
2019-11-16 18:00;26;15;20;58;21;77;58;47;13;12
2019-11-16 18:15;17;12;16;58;28;95;51;54;16;14
2019-11-16 18:30;21;11;17;52;13;78;49;40;16;8
2019-11-16 18:45;25;9;18;44;16;69;51;32;21;18
2019-11-16 19:00;19;9;15;44;22;84;45;30;24;19
2019-11-16 19:15;8;9;20;39;21;67;34;38;13;11
2019-11-16 19:30;18;20;14;25;22;70;40;21;17;8
2019-11-16 19:45;10;10;6;36;14;45;35;38;14;7
2019-11-16 20:00;16;7;14;31;18;54;30;26;18;5
2019-11-16 20:15;9;6;8;21;20;57;30;18;11;5
2019-11-16 20:30;9;4;9;31;16;49;19;23;8;2
2019-11-16 20:45;6;3;11;29;16;51;23;24;13;6
2019-11-16 21:00;13;10;6;14;19;59;29;17;11;4
2019-11-16 21:15;7;8;12;20;13;44;16;18;9;5
2019-11-16 21:30;5;10;12;22;13;47;19;20;8;4
2019-11-16 21:45;9;7;8;28;11;44;19;26;11;9
2019-11-16 22:00;10;4;6;25;12;40;18;15;9;7
2019-11-16 22:15;11;6;3;27;17;44;20;28;13;5
2019-11-16 22:30;14;7;12;48;15;54;26;35;5;9
2019-11-16 22:45;10;6;4;50;12;48;19;34;9;4
2019-11-16 23:00;8;7;10;36;12;42;20;27;5;7
2019-11-16 23:15;11;7;11;30;11;42;18;20;7;10
2019-11-16 23:30;4;1;9;14;7;45;18;11;6;4
2019-11-16 23:45;5;1;5;15;8;46;25;15;9;7
2019-11-17 00:00;4;9;5;22;7;33;11;17;5;1
2019-11-17 00:15;9;5;8;17;6;19;14;12;9;5
2019-11-17 00:30;6;3;8;12;8;33;12;13;6;4
2019-11-17 00:45;1;0;3;11;7;29;13;8;8;3
2019-11-17 01:00;6;3;2;6;4;25;10;4;7;3
2019-11-17 01:15;4;2;2;10;7;21;6;9;3;3
2019-11-17 01:30;4;6;5;9;0;23;14;7;6;6
2019-11-17 01:45;2;1;3;9;5;24;16;10;6;2
2019-11-17 02:00;3;3;2;8;3;12;5;5;2;3
2019-11-17 02:15;4;1;3;0;2;14;8;2;1;3
2019-11-17 02:30;1;0;0;5;5;10;9;4;2;1
2019-11-17 02:45;1;2;1;1;1;9;3;1;1;1
2019-11-17 03:00;2;1;3;2;2;8;7;2;0;0
2019-11-17 03:15;2;1;1;5;1;6;7;2;1;1
2019-11-17 03:30;3;1;2;1;4;7;2;1;1;0
2019-11-17 03:45;1;2;1;1;2;7;6;0;1;1
2019-11-17 04:00;1;2;3;0;0;10;3;0;0;2
2019-11-17 04:15;2;1;2;1;4;3;1;3;0;0
2019-11-17 04:30;0;3;3;2;0;4;3;3;1;0
2019-11-17 04:45;2;2;2;0;4;3;2;1;1;1
2019-11-17 05:00;2;2;2;1;1;4;2;1;1;0
2019-11-17 05:15;1;1;4;5;0;3;3;3;0;0
2019-11-17 05:30;3;0;1;2;0;3;2;1;2;0
2019-11-17 05:45;1;0;2;1;4;13;2;0;1;0
2019-11-17 06:00;0;0;1;11;1;11;5;5;0;0
2019-11-17 06:15;0;0;0;10;0;8;3;4;0;0
2019-11-17 06:30;0;1;2;9;1;15;3;7;1;0
2019-11-17 06:45;1;2;2;6;1;15;6;3;1;1
2019-11-17 07:00;0;1;2;5;4;18;6;4;0;1
2019-11-17 07:15;7;3;0;13;4;21;8;11;3;2
2019-11-17 07:30;1;0;1;4;5;12;5;3;1;0
2019-11-17 07:45;1;1;1;14;4;9;4;11;3;1
2019-11-17 08:00;5;6;3;8;5;14;10;6;6;2
2019-11-17 08:15;4;3;5;9;5;20;10;9;2;0
2019-11-17 08:30;5;1;9;8;3;20;6;5;3;0
2019-11-17 08:45;1;0;3;9;12;25;6;11;12;4
2019-11-17 09:00;8;7;6;19;12;24;10;21;6;1
2019-11-17 09:15;6;4;2;27;12;31;8;35;10;2
2019-11-17 09:30;8;10;4;33;14;36;15;29;10;6
2019-11-17 09:45;18;18;7;35;22;74;27;34;16;8
2019-11-17 10:00;8;17;15;33;21;46;33;32;13;9
2019-11-17 10:15;12;9;7;39;23;58;26;35;10;12
2019-11-17 10:30;16;7;22;48;20;54;24;32;11;5
2019-11-17 10:45;15;7;13;51;17;66;32;41;18;10
2019-11-17 11:00;20;6;12;41;20;69;35;31;14;5
2019-11-17 11:15;19;11;18;47;16;44;29;38;19;8
2019-11-17 11:30;14;10;22;52;21;63;35;37;16;14
2019-11-17 11:45;22;13;16;59;31;63;31;56;21;12
2019-11-17 12:00;12;9;16;67;32;97;48;49;19;15
2019-11-17 12:15;23;14;20;63;34;79;46;51;18;10
2019-11-17 12:30;20;13;16;56;35;99;48;47;25;12
2019-11-17 12:45;19;12;29;86;29;89;55;52;20;6
2019-11-17 13:00;14;13;17;83;42;111;62;55;23;8
2019-11-17 13:15;18;22;29;70;35;97;58;50;33;13
2019-11-17 13:30;18;12;18;67;28;109;66;48;21;15
2019-11-17 13:45;26;11;13;66;38;84;59;55;21;14
2019-11-17 14:00;23;21;21;70;38;93;69;45;12;16
2019-11-17 14:15;31;14;24;87;30;107;74;56;11;16
2019-11-17 14:30;20;18;21;84;33;100;57;59;25;10
2019-11-17 14:45;27;9;30;91;48;81;54;61;20;8
2019-11-17 15:00;28;9;26;76;42;104;67;49;23;12
2019-11-17 15:15;15;16;24;71;47;92;52;57;24;13
2019-11-17 15:30;17;15;35;78;36;79;59;52;24;11
2019-11-17 15:45;31;15;27;99;40;88;55;62;19;16
2019-11-17 16:00;15;19;18;68;31;84;58;53;18;9
2019-11-17 16:15;18;11;19;94;34;85;58;59;21;13
2019-11-17 16:30;23;14;21;63;31;88;67;52;17;9
2019-11-17 16:45;31;25;20;76;28;89;56;49;16;7
2019-11-17 17:00;15;14;22;107;39;87;58;71;15;14
2019-11-17 17:15;24;17;31;78;28;92;68;56;21;12
2019-11-17 17:30;19;9;21;66;24;91;61;37;11;6
2019-11-17 17:45;16;10;22;51;32;86;69;33;26;15
2019-11-17 18:00;18;6;13;44;27;84;53;32;15;11
2019-11-17 18:15;17;8;8;40;25;84;46;28;15;9
2019-11-17 18:30;12;8;9;39;19;57;35;29;8;3
2019-11-17 18:45;7;6;8;30;18;59;36;28;18;9
2019-11-17 19:00;6;10;12;30;18;67;47;22;14;8
2019-11-17 19:15;5;8;12;22;12;61;41;19;9;5
2019-11-17 19:30;9;13;10;33;14;46;36;19;10;5
2019-11-17 19:45;9;13;12;17;10;51;20;22;11;4
2019-11-17 20:00;10;8;11;35;18;52;24;30;14;8
