2019-11-23 12:15;19;42;4;62;54;88;53
2019-11-23 12:30;19;40;1;61;46;100;45
2019-11-23 12:45;22;37;11;75;36;79;40
2019-11-23 13:00;22;24;4;51;31;97;42
2019-11-23 13:15;22;36;5;75;43;91;56
2019-11-23 13:30;27;23;2;86;42;98;50
2019-11-23 13:45;36;35;2;66;44;92;39
2019-11-23 14:00;29;28;3;63;48;100;50
2019-11-23 14:15;37;36;2;72;54;98;46
2019-11-23 14:30;24;47;4;72;68;106;62
2019-11-23 14:45;39;44;5;93;49;111;62
2019-11-23 15:00;37;41;5;55;57;93;48
2019-11-23 15:15;41;38;4;92;45;102;53
2019-11-23 15:30;32;38;1;67;44;105;51
2019-11-23 15:45;36;34;4;72;60;95;57
2019-11-23 16:00;44;44;4;58;57;106;63
2019-11-23 16:15;29;40;3;75;52;104;55
2019-11-23 16:30;30;53;5;66;39;99;65
2019-11-23 16:45;30;28;3;74;60;98;56
2019-11-23 17:00;17;27;4;60;52;103;60
2019-11-23 17:15;31;32;4;71;50;101;58
2019-11-23 17:30;21;27;4;70;39;99;47
2019-11-23 17:45;21;22;1;58;35;98;58
2019-11-23 18:00;20;25;4;44;35;98;51
2019-11-23 18:15;26;28;2;53;37;80;39
2019-11-23 18:30;20;28;2;24;52;75;39
2019-11-23 18:45;25;16;1;26;25;89;32
2019-11-23 19:00;24;17;3;20;24;71;29
2019-11-23 19:15;28;47;4;30;29;60;26
2019-11-23 19:30;12;12;1;17;29;67;24
2019-11-23 19:45;19;16;1;27;23;51;17
2019-11-23 20:00;19;14;0;18;18;62;31
2019-11-23 20:15;16;22;1;13;17;70;28
2019-11-23 20:30;14;14;0;16;12;55;23
2019-11-23 20:45;16;17;1;27;11;52;21
2019-11-23 21:00;12;19;0;16;18;46;15
2019-11-23 21:15;25;14;1;9;21;36;11
2019-11-23 21:30;16;14;1;16;17;39;3
2019-11-23 21:45;15;14;1;14;17;55;15
2019-11-23 22:00;12;18;1;18;20;48;17
2019-11-23 22:15;9;13;0;22;18;44;13
2019-11-23 22:30;9;14;0;17;12;53;21
2019-11-23 22:45;13;18;2;15;21;45;15
2019-11-23 23:00;9;16;1;11;12;49;21
2019-11-23 23:15;16;27;1;18;14;60;13
2019-11-23 23:30;7;10;1;17;17;44;16
2019-11-23 23:45;7;15;0;7;12;37;12
2019-11-24 00:00;13;9;2;11;15;40;11
2019-11-24 00:15;6;15;2;8;11;31;6
2019-11-24 00:30;14;12;0;11;6;23;6
2019-11-24 00:45;12;19;0;3;15;27;8
2019-11-24 01:00;6;8;0;4;13;23;6
2019-11-24 01:15;11;5;1;10;12;26;8
2019-11-24 01:30;6;7;0;2;5;21;7
2019-11-24 01:45;6;6;0;5;4;10;0
2019-11-24 02:00;9;6;0;1;11;18;2
2019-11-24 02:15;6;6;0;1;7;17;3
2019-11-24 02:30;3;11;1;1;7;14;5
2019-11-24 02:45;6;2;0;2;8;10;3
2019-11-24 03:00;;;;;;;
2019-11-24 03:15;5;2;0;2;7;10;4
2019-11-24 03:30;7;5;1;5;5;7;2
2019-11-24 03:45;5;10;0;4;6;7;1
2019-11-24 04:00;5;3;0;2;5;6;0
2019-11-24 04:15;5;2;0;1;3;2;2
2019-11-24 04:30;6;3;0;0;5;4;0
2019-11-24 04:45;10;4;0;1;5;6;1
2019-11-24 05:00;2;4;0;1;3;5;2
2019-11-24 05:15;8;5;0;2;7;3;2
2019-11-24 05:30;1;2;0;3;3;6;0
2019-11-24 05:45;4;3;0;2;1;4;0
2019-11-24 06:00;2;1;0;4;4;7;2
2019-11-24 06:15;4;8;0;4;4;7;0
2019-11-24 06:30;2;4;0;4;4;13;0
2019-11-24 06:45;6;7;0;3;3;15;2
2019-11-24 07:00;2;3;1;6;4;15;0
2019-11-24 07:15;4;2;0;6;4;10;0
2019-11-24 07:30;3;4;0;3;4;8;0
2019-11-24 07:45;4;3;0;5;4;12;2
2019-11-24 08:00;4;6;1;6;4;9;1
2019-11-24 08:15;3;3;0;8;6;10;0
2019-11-24 08:30;6;5;0;14;9;16;3
2019-11-24 08:45;6;7;2;13;16;26;2
2019-11-24 09:00;5;5;0;23;8;23;2
2019-11-24 09:15;6;8;0;25;13;28;7
2019-11-24 09:30;9;9;1;24;17;29;8
2019-11-24 09:45;24;18;3;17;22;51;13
2019-11-24 10:00;13;13;1;30;15;46;5
2019-11-24 10:15;20;9;3;24;18;39;6
2019-11-24 10:30;17;12;2;39;27;67;23
2019-11-24 10:45;21;25;1;30;23;63;14
2019-11-24 11:00;13;19;1;35;30;65;24
2019-11-24 11:15;23;24;3;43;36;85;25
2019-11-24 11:30;21;22;1;37;35;77;19
2019-11-24 11:45;24;24;3;52;31;53;22
2019-11-24 12:00;22;23;2;46;41;81;39
2019-11-24 12:15;25;25;5;44;53;88;37
2019-11-24 12:30;28;25;1;58;42;77;35
2019-11-24 12:45;26;35;6;57;53;89;39
2019-11-24 13:00;33;32;0;36;55;81;38
2019-11-24 13:15;36;37;3;48;53;88;45
2019-11-24 13:30;26;20;3;63;54;74;31
2019-11-24 13:45;32;54;2;48;52;87;36
2019-11-24 14:00;43;29;6;54;67;91;42
2019-11-24 14:15;26;27;4;54;45;75;36
2019-11-24 14:30;36;36;8;56;51;95;52
2019-11-24 14:45;28;30;4;50;45;82;42
2019-11-24 15:00;26;41;2;42;64;87;31
2019-11-24 15:15;27;38;5;48;70;90;51
2019-11-24 15:30;25;27;5;39;78;76;43
2019-11-24 15:45;21;30;2;60;87;98;62
2019-11-24 16:00;22;32;1;45;86;100;61
2019-11-24 16:15;27;64;6;47;71;94;45
2019-11-24 16:30;29;35;1;45;58;102;49
2019-11-24 16:45;24;32;2;48;53;103;55
2019-11-24 17:00;20;29;2;35;49;83;46
2019-11-24 17:15;18;24;0;35;41;85;41
2019-11-24 17:30;19;30;1;44;46;92;45
2019-11-24 17:45;24;25;4;34;34;84;47
2019-11-24 18:00;10;22;2;32;33;83;37
2019-11-24 18:15;18;44;0;27;24;70;35
2019-11-24 18:30;17;21;1;26;29;79;39
2019-11-24 18:45;26;43;1;19;19;75;28
2019-11-24 19:00;16;29;0;21;30;64;28
2019-11-24 19:15;10;8;2;28;31;56;11
2019-11-24 19:30;11;16;0;23;12;70;17
2019-11-24 19:45;13;21;1;15;19;51;21
2019-11-24 20:00;11;16;3;14;22;64;17
2019-11-24 20:15;21;21;2;15;25;55;13
2019-11-24 20:30;11;12;0;18;14;44;27
2019-11-24 20:45;11;10;1;24;16;53;24
2019-11-24 21:00;10;11;0;13;14;55;21
2019-11-24 21:15;4;11;0;21;14;40;9
2019-11-24 21:30;8;13;0;9;14;17;1
2019-11-24 21:45;11;14;0;5;14;11;4
2019-11-24 22:00;5;13;0;16;18;6;3
2019-11-24 22:15;13;16;0;9;12;10;2
2019-11-24 22:30;8;8;1;12;10;5;1
2019-11-24 22:45;1;6;1;10;10;9;0
2019-11-24 23:00;7;10;0;5;13;11;0
2019-11-24 23:15;5;14;1;9;12;3;0
2019-11-24 23:30;4;9;0;6;7;6;2
2019-11-24 23:45;8;5;0;5;9;3;0
2019-11-25 00:00;7;4;0;0;6;2;1
2019-11-25 00:15;4;3;0;6;3;10;1
2019-11-25 00:30;4;4;0;2;3;8;1
2019-11-25 00:45;8;6;0;0;2;7;1
2019-11-25 01:00;3;3;0;3;2;3;1
2019-11-25 01:15;3;1;0;2;1;5;1
2019-11-25 01:30;2;2;0;0;3;1;0
2019-11-25 01:45;2;2;0;0;3;4;1
2019-11-25 02:00;1;1;0;2;8;3;0
2019-11-25 02:15;2;4;1;2;4;3;0
2019-11-25 02:30;0;0;0;0;4;2;0
2019-11-25 02:45;1;1;0;0;3;3;0
2019-11-25 03:00;1;0;0;1;3;0;0
2019-11-25 03:15;1;0;1;0;2;0;0
2019-11-25 03:30;0;0;0;0;4;0;0
2019-11-25 03:45;1;3;0;1;3;0;0
2019-11-25 04:00;1;1;0;1;0;0;0
2019-11-25 04:15;2;2;0;0;2;1;0
2019-11-25 04:30;1;0;0;1;1;2;0
2019-11-25 04:45;3;1;0;5;1;1;0
2019-11-25 05:00;3;2;0;4;3;4;0
2019-11-25 05:15;2;4;0;5;2;2;0
2019-11-25 05:30;2;3;0;8;4;5;0
2019-11-25 05:45;1;1;0;17;4;8;1
2019-11-25 06:00;2;4;1;12;6;11;4
2019-11-25 06:15;5;5;1;24;9;19;1
2019-11-25 06:30;5;5;1;44;7;30;3
2019-11-25 06:45;9;10;1;39;17;51;5
2019-11-25 07:00;5;8;1;63;16;49;4
2019-11-25 07:15;13;19;5;82;20;46;9
2019-11-25 07:30;15;21;4;74;24;69;10
2019-11-25 07:45;24;25;7;122;32;74;23
2019-11-25 08:00;36;27;9;150;30;74;26
2019-11-25 08:15;30;25;22;134;48;74;28
2019-11-25 08:30;29;31;14;135;62;98;43
2019-11-25 08:45;41;30;22;143;40;79;36
2019-11-25 09:00;41;23;16;123;54;97;26
2019-11-25 09:15;25;24;10;91;43;71;32
2019-11-25 09:30;32;24;13;71;41;80;33
2019-11-25 09:45;42;28;6;63;51;78;41
2019-11-25 10:00;26;29;3;55;30;66;24
2019-11-25 10:15;27;31;4;57;34;78;32
2019-11-25 10:30;24;28;4;48;37;72;26
2019-11-25 10:45;27;34;7;64;32;89;26
2019-11-25 11:00;33;49;8;52;40;80;38
2019-11-25 11:15;20;34;0;58;39;76;33
2019-11-25 11:30;20;31;5;71;34;80;21
2019-11-25 11:45;26;37;5;47;43;76;40
2019-11-25 12:00;33;40;5;46;37;87;42
2019-11-25 12:15;32;31;8;69;38;96;38
2019-11-25 12:30;32;33;8;57;47;80;37
2019-11-25 12:45;38;35;3;43;51;82;32
2019-11-25 13:00;31;54;3;44;43;82;26
2019-11-25 13:15;35;30;3;55;59;98;43
2019-11-25 13:30;24;30;0;45;37;77;29
2019-11-25 13:45;35;48;10;71;45;108;44
2019-11-25 14:00;29;32;4;78;50;71;45
2019-11-25 14:15;37;43;4;59;45;94;50
2019-11-25 14:30;28;38;3;65;59;104;51
2019-11-25 14:45;41;38;2;80;47;84;45
2019-11-25 15:00;38;43;7;60;55;112;61
2019-11-25 15:15;32;73;4;86;64;98;58
2019-11-25 15:30;30;42;4;69;63;106;59
2019-11-25 15:45;28;47;3;68;59;111;80
2019-11-25 16:00;38;68;1;71;48;118;64
2019-11-25 16:15;42;82;4;48;39;107;67
2019-11-25 16:30;34;55;3;56;56;123;84
2019-11-25 16:45;36;47;6;60;43;121;83
2019-11-25 17:00;45;74;3;55;42;133;106
2019-11-25 17:15;47;99;2;77;41;119;81
2019-11-25 17:30;43;68;2;56;54;125;111
2019-11-25 17:45;40;66;1;55;39;142;88
2019-11-25 18:00;33;49;3;47;47;129;100
2019-11-25 18:15;38;48;1;34;34;117;82
2019-11-25 18:30;34;28;2;41;40;97;56
2019-11-25 18:45;21;22;4;36;43;94;61
2019-11-25 19:00;15;22;4;36;48;83;45
2019-11-25 19:15;17;32;3;37;42;82;30
2019-11-25 19:30;18;28;3;32;29;79;32
2019-11-25 19:45;17;33;3;35;39;72;30
2019-11-25 20:00;12;9;0;21;30;67;27
2019-11-25 20:15;16;33;2;15;20;43;17
2019-11-25 20:30;8;16;0;17;22;52;19
2019-11-25 20:45;14;20;3;10;15;49;10
2019-11-25 21:00;11;13;2;18;12;44;11
2019-11-25 21:15;12;17;1;15;10;47;10
2019-11-25 21:30;10;20;2;19;13;50;16
2019-11-25 21:45;9;19;1;17;7;49;8
2019-11-25 22:00;7;15;2;12;23;48;14
2019-11-25 22:15;20;11;0;11;16;44;11
2019-11-25 22:30;11;29;1;14;15;44;12
2019-11-25 22:45;7;25;1;4;7;51;10
2019-11-25 23:00;6;7;0;5;9;23;11
2019-11-25 23:15;7;14;1;6;4;21;5
2019-11-25 23:30;5;4;2;5;5;16;3
2019-11-25 23:45;6;6;0;2;7;19;0
2019-11-26 00:00;5;2;0;1;3;14;0
2019-11-26 00:15;5;3;0;3;9;12;1
2019-11-26 00:30;2;2;0;1;2;5;0
2019-11-26 00:45;1;6;0;0;4;4;1
2019-11-26 01:00;2;2;0;2;1;4;2
2019-11-26 01:15;1;1;0;2;1;8;1
2019-11-26 01:30;2;2;0;0;3;2;1
2019-11-26 01:45;0;1;0;1;1;2;0
2019-11-26 02:00;3;1;0;1;1;5;0
2019-11-26 02:15;1;2;1;2;1;3;1
2019-11-26 02:30;1;0;0;0;4;5;3
2019-11-26 02:45;1;1;0;0;4;3;0
2019-11-26 03:00;2;1;0;1;1;0;0
2019-11-26 03:15;1;0;1;0;1;1;0
2019-11-26 03:30;0;0;0;1;3;2;0
2019-11-26 03:45;2;3;0;0;2;0;0
2019-11-26 04:00;1;2;0;1;2;3;1
2019-11-26 04:15;4;1;0;1;0;2;0
2019-11-26 04:30;1;0;0;1;1;6;0
2019-11-26 04:45;2;1;0;7;1;3;1
2019-11-26 05:00;2;1;0;2;2;3;2
2019-11-26 05:15;1;3;0;6;2;8;0
2019-11-26 05:30;3;0;1;4;4;4;0
2019-11-26 05:45;2;4;0;17;6;12;2
2019-11-26 06:00;3;2;2;10;7;19;2
2019-11-26 06:15;5;7;3;25;10;19;1
2019-11-26 06:30;4;5;4;36;12;34;0
2019-11-26 06:45;8;8;4;34;15;43;5
2019-11-26 07:00;10;13;3;58;10;44;9
2019-11-26 07:15;15;15;4;69;15;57;9
2019-11-26 07:30;16;24;2;88;31;59;20
2019-11-26 07:45;22;27;10;159;40;63;21
2019-11-26 08:00;27;16;12;161;36;81;31
2019-11-26 08:15;25;21;29;142;36;77;32
2019-11-26 08:30;30;31;33;127;61;74;37
2019-11-26 08:45;35;27;26;137;64;77;42
2019-11-26 09:00;39;28;19;127;55;72;35
2019-11-26 09:15;36;25;14;104;66;79;30
2019-11-26 09:30;31;28;12;89;45;92;27
2019-11-26 09:45;42;24;6;61;43;89;26
2019-11-26 10:00;29;25;5;54;51;92;46
2019-11-26 10:15;37;44;9;50;37;89;36
2019-11-26 10:30;30;18;5;47;33;88;43
2019-11-26 10:45;30;30;3;70;36;85;37
2019-11-26 11:00;29;16;5;62;45;81;28
2019-11-26 11:15;28;26;3;56;50;70;36
2019-11-26 11:30;27;28;4;59;40;76;40
2019-11-26 11:45;29;36;5;66;48;85;46
2019-11-26 12:00;32;37;7;64;52;73;44
2019-11-26 12:15;25;32;3;51;39;85;33
2019-11-26 12:30;28;26;5;59;46;87;33
2019-11-26 12:45;63;40;7;57;51;96;41
2019-11-26 13:00;43;43;6;46;57;85;43
2019-11-26 13:15;33;41;7;53;51;78;37
2019-11-26 13:30;38;49;1;56;51;102;51
2019-11-26 13:45;33;45;3;50;50;70;39
2019-11-26 14:00;47;39;1;65;51;77;30
2019-11-26 14:15;36;41;8;67;44;92;40
2019-11-26 14:30;35;45;5;77;48;98;51
2019-11-26 14:45;30;51;4;91;67;91;56
2019-11-26 15:00;52;40;2;69;64;101;74
2019-11-26 15:15;40;46;6;94;47;105;64
2019-11-26 15:30;41;47;5;71;65;95;62
2019-11-26 15:45;54;49;2;66;55;102;64
2019-11-26 16:00;36;69;1;76;50;118;68
2019-11-26 16:15;37;53;4;67;51;114;56
2019-11-26 16:30;34;77;4;69;60;125;84
2019-11-26 16:45;48;56;4;63;39;114;81
2019-11-26 17:00;41;82;4;62;41;123;83
2019-11-26 17:15;51;79;0;65;53;132;98
2019-11-26 17:30;54;61;4;79;43;129;103
2019-11-26 17:45;49;75;4;55;51;120;81
2019-11-26 18:00;46;70;0;51;53;116;79
2019-11-26 18:15;56;77;5;41;65;112;78
2019-11-26 18:30;34;56;4;30;48;119;69
2019-11-26 18:45;23;37;3;38;34;102;57
2019-11-26 19:00;21;26;2;39;28;101;59
2019-11-26 19:15;27;35;0;38;35;99;57
2019-11-26 19:30;23;22;2;30;31;87;34
2019-11-26 19:45;21;19;0;34;27;77;35
2019-11-26 20:00;23;60;1;30;30;61;36
2019-11-26 20:15;15;24;1;20;17;71;25
2019-11-26 20:30;13;16;2;19;13;55;21
2019-11-26 20:45;12;24;1;13;20;46;12
2019-11-26 21:00;18;17;2;12;18;56;14
2019-11-26 21:15;22;22;0;17;16;46;11
2019-11-26 21:30;20;19;0;15;16;61;26
2019-11-26 21:45;13;20;1;11;18;57;16
2019-11-26 22:00;13;21;0;25;21;59;10
2019-11-26 22:15;9;19;0;12;16;49;21
2019-11-26 22:30;13;27;1;14;11;50;14
2019-11-26 22:45;9;17;4;16;14;40;13
2019-11-26 23:00;6;12;3;9;10;40;7
2019-11-26 23:15;8;7;0;12;16;24;6
2019-11-26 23:30;7;7;0;7;7;28;3
2019-11-26 23:45;5;6;3;7;3;26;3
2019-11-27 00:00;2;3;0;7;6;19;5
2019-11-27 00:15;3;3;1;5;4;10;0
2019-11-27 00:30;3;4;0;1;6;9;1
2019-11-27 00:45;5;6;1;3;4;12;4
2019-11-27 01:00;3;1;0;3;3;7;3
2019-11-27 01:15;4;3;0;1;1;5;2
2019-11-27 01:30;1;2;1;1;2;5;0
2019-11-27 01:45;2;1;0;1;2;4;0
2019-11-27 02:00;2;1;0;1;0;2;2
2019-11-27 02:15;1;3;0;0;1;4;0
2019-11-27 02:30;2;1;0;0;3;4;1
2019-11-27 02:45;2;1;0;0;1;2;2
2019-11-27 03:00;;;;;;;
2019-11-27 03:15;1;1;0;1;2;2;2
2019-11-27 03:30;1;1;2;1;1;2;0
2019-11-27 03:45;0;3;0;0;3;0;0
2019-11-27 04:00;0;0;0;2;1;0;0
2019-11-27 04:15;3;2;0;0;0;2;0
2019-11-27 04:30;2;2;0;3;3;2;0
2019-11-27 04:45;2;0;0;1;2;3;0
2019-11-27 05:00;5;2;0;1;2;3;0
2019-11-27 05:15;2;1;0;6;4;5;0
2019-11-27 05:30;2;1;0;8;4;3;0
2019-11-27 05:45;1;5;1;8;2;11;1
2019-11-27 06:00;6;2;1;15;7;17;1
2019-11-27 06:15;5;7;2;22;10;15;1
2019-11-27 06:30;4;11;4;41;14;39;6
2019-11-27 06:45;7;9;4;50;14;50;4
2019-11-27 07:00;9;9;1;68;14;49;5
2019-11-27 07:15;10;17;5;84;19;66;14
2019-11-27 07:30;20;22;7;92;27;68;18
2019-11-27 07:45;28;25;4;123;33;75;25
2019-11-27 08:00;46;21;15;177;46;79;30
2019-11-27 08:15;37;31;30;151;46;70;29
2019-11-27 08:30;28;42;28;141;53;100;43
2019-11-27 08:45;30;29;27;141;72;87;30
2019-11-27 09:00;28;36;26;160;61;79;40
2019-11-27 09:15;39;36;14;117;53;81;27
2019-11-27 09:30;24;27;12;92;56;88;35
2019-11-27 09:45;32;32;4;82;47;82;36
2019-11-27 10:00;42;38;4;52;54;95;43
2019-11-27 10:15;47;41;8;55;49;79;37
2019-11-27 10:30;20;32;5;67;44;98;29
2019-11-27 10:45;28;39;7;66;39;98;44
2019-11-27 11:00;37;47;5;69;38;84;37
2019-11-27 11:15;33;37;8;58;56;87;39
2019-11-27 11:30;27;52;2;46;56;58;36
2019-11-27 11:45;29;48;5;89;48;92;44
2019-11-27 12:00;;;;;;;
2019-11-27 12:15;;;;;;;
2019-11-27 12:30;35;37;9;76;40;98;54
2019-11-27 12:45;43;47;3;60;68;102;55
2019-11-27 13:00;34;27;8;86;62;95;44
2019-11-27 13:15;22;33;4;77;70;74;37
2019-11-27 13:30;38;58;7;82;50;104;47
2019-11-27 13:45;32;44;7;74;49;101;47
2019-11-27 14:00;38;36;4;68;58;86;46
2019-11-27 14:15;47;51;4;70;51;97;53
2019-11-27 14:30;47;39;6;105;55;101;58
2019-11-27 14:45;42;64;5;81;48;104;58
2019-11-27 15:00;45;47;8;71;52;101;52
2019-11-27 15:15;39;48;7;94;64;107;68
2019-11-27 15:30;33;40;4;85;64;102;65
2019-11-27 15:45;38;42;5;92;60;115;67
2019-11-27 16:00;32;64;2;96;52;125;86
2019-11-27 16:15;41;57;5;75;46;104;73
2019-11-27 16:30;41;66;1;59;47;119;85
2019-11-27 16:45;43;66;5;63;57;127;88
2019-11-27 17:00;53;83;3;63;50;128;91
2019-11-27 17:15;48;77;6;69;53;132;90
2019-11-27 17:30;52;80;7;89;42;123;91
2019-11-27 17:45;49;77;2;60;59;136;96
2019-11-27 18:00;43;92;3;66;54;129;92
2019-11-27 18:15;52;61;9;59;49;129;88
2019-11-27 18:30;44;52;1;38;54;106;69
2019-11-27 18:45;33;52;4;41;35;106;66
2019-11-27 19:00;22;31;1;43;40;106;39
2019-11-27 19:15;24;28;2;33;35;98;33
2019-11-27 19:30;18;25;2;28;33;91;34
2019-11-27 19:45;18;21;5;35;38;85;42
2019-11-27 20:00;24;25;1;24;22;61;23
2019-11-27 20:15;26;23;3;21;18;66;22
2019-11-27 20:30;22;17;2;23;28;66;21
2019-11-27 20:45;25;21;0;23;20;55;28
2019-11-27 21:00;19;18;1;13;20;51;19
2019-11-27 21:15;18;19;0;17;22;52;13
2019-11-27 21:30;18;15;1;19;18;46;19
2019-11-27 21:45;12;27;1;13;13;51;19
2019-11-27 22:00;12;26;0;15;20;50;14
2019-11-27 22:15;14;42;0;15;9;44;9
2019-11-27 22:30;11;21;0;15;17;56;17
2019-11-27 22:45;20;22;0;18;16;56;7
2019-11-27 23:00;13;18;0;10;11;45;9
2019-11-27 23:15;10;19;0;8;15;36;7
2019-11-27 23:30;6;14;0;11;9;31;7
2019-11-27 23:45;8;3;2;2;4;34;4
2019-11-28 00:00;6;4;0;5;9;25;3
2019-11-28 00:15;4;1;1;1;3;13;0
2019-11-28 00:30;2;3;0;1;4;10;2
2019-11-28 00:45;7;5;0;0;3;8;0
2019-11-28 01:00;2;1;0;1;5;8;4
2019-11-28 01:15;4;3;0;3;1;3;3
2019-11-28 01:30;2;2;0;1;3;4;2
2019-11-28 01:45;2;1;0;1;4;2;1
2019-11-28 02:00;3;2;0;2;1;2;0
2019-11-28 02:15;4;3;0;0;3;3;1
2019-11-28 02:30;2;3;0;1;2;1;0
2019-11-28 02:45;2;0;0;0;1;4;0
2019-11-28 03:00;0;0;0;0;2;1;1
2019-11-28 03:15;0;0;0;0;2;1;1
2019-11-28 03:30;1;1;1;2;2;2;0
2019-11-28 03:45;2;3;0;0;4;2;0
2019-11-28 04:00;1;1;0;1;3;0;0
2019-11-28 04:15;4;3;0;1;1;2;1
2019-11-28 04:30;3;2;0;1;1;3;2
2019-11-28 04:45;3;1;0;4;1;5;1
2019-11-28 05:00;3;3;0;5;5;4;0
2019-11-28 05:15;2;2;1;5;3;4;0
2019-11-28 05:30;2;0;0;10;4;3;0
2019-11-28 05:45;2;4;0;13;8;12;1
2019-11-28 06:00;2;3;1;8;7;5;2
2019-11-28 06:15;8;9;1;21;6;14;1
2019-11-28 06:30;8;6;2;48;15;30;3
2019-11-28 06:45;15;19;2;48;16;34;12
2019-11-28 07:00;6;6;4;59;14;39;5
2019-11-28 07:15;11;27;2;80;15;62;9
2019-11-28 07:30;11;20;11;99;22;63;16
2019-11-28 07:45;44;44;8;144;42;71;16
2019-11-28 08:00;33;36;10;163;38;86;27
2019-11-28 08:15;35;25;31;158;68;90;40
2019-11-28 08:30;37;42;40;155;82;100;35
2019-11-28 08:45;41;26;29;171;70;90;51
2019-11-28 09:00;45;34;21;138;63;74;43
2019-11-28 09:15;23;30;14;140;54;78;39
2019-11-28 09:30;28;27;11;88;53;85;33
2019-11-28 09:45;48;60;7;94;67;102;48
2019-11-28 10:00;40;30;9;72;44;83;40
2019-11-28 10:15;33;53;5;62;43;85;35
2019-11-28 10:30;36;32;7;59;46;112;27
2019-11-28 10:45;26;37;4;54;50;98;45
2019-11-28 11:00;36;47;2;59;39;74;35
2019-11-28 11:15;20;33;6;61;37;90;46
2019-11-28 11:30;34;31;5;52;48;96;45
2019-11-28 11:45;38;37;6;57;49;90;46
2019-11-28 12:00;32;29;6;55;46;87;35
2019-11-28 12:15;28;22;4;82;39;87;45
2019-11-28 12:30;38;44;1;60;30;85;28
2019-11-28 12:45;25;47;4;60;43;91;47
2019-11-28 13:00;42;35;9;64;65;99;56
2019-11-28 13:15;41;46;4;60;60;97;48
2019-11-28 13:30;25;42;1;64;52;82;30
2019-11-28 13:45;27;38;3;64;69;72;31
2019-11-28 14:00;40;34;3;64;37;99;44
2019-11-28 14:15;36;37;3;58;58;101;46
2019-11-28 14:30;37;54;3;76;55;115;59
2019-11-28 14:45;33;44;5;101;49;106;60
2019-11-28 15:00;26;49;2;60;52;112;61
2019-11-28 15:15;42;48;7;79;58;119;83
2019-11-28 15:30;36;50;6;77;83;105;81
2019-11-28 15:45;56;59;7;84;57;110;74
2019-11-28 16:00;50;61;3;74;56;109;64
2019-11-28 16:15;43;90;4;65;54;117;70
2019-11-28 16:30;36;81;5;68;54;121;93
2019-11-28 16:45;47;99;2;59;50;123;92
2019-11-28 17:00;50;77;3;79;49;125;100
2019-11-28 17:15;49;70;3;100;44;129;97
2019-11-28 17:30;51;96;6;86;47;128;97
2019-11-28 17:45;53;87;1;69;55;108;69
2019-11-28 18:00;57;62;0;61;56;125;80
2019-11-28 18:15;40;88;4;44;56;108;80
2019-11-28 18:30;36;70;3;26;48;107;71
2019-11-28 18:45;28;49;1;43;60;104;65
2019-11-28 19:00;29;37;4;36;34;102;49
2019-11-28 19:15;29;43;3;22;36;87;43
2019-11-28 19:30;22;38;4;31;36;98;57
2019-11-28 19:45;23;18;3;25;31;86;46
2019-11-28 20:00;23;31;4;24;30;79;35
2019-11-28 20:15;13;21;1;20;22;71;26
2019-11-28 20:30;17;13;3;27;22;50;14
2019-11-28 20:45;21;20;0;20;33;55;21
2019-11-28 21:00;16;25;2;29;16;67;24
2019-11-28 21:15;16;43;1;13;37;62;21
2019-11-28 21:30;21;14;3;27;22;61;12
2019-11-28 21:45;13;26;2;20;28;48;10
2019-11-28 22:00;13;27;0;21;18;51;17
2019-11-28 22:15;16;28;0;18;17;55;9
2019-11-28 22:30;11;24;2;15;19;47;15
2019-11-28 22:45;15;43;0;20;17;48;11
2019-11-28 23:00;13;13;3;8;23;39;8
2019-11-28 23:15;18;18;1;11;16;48;8
2019-11-28 23:30;7;14;0;8;13;35;11
2019-11-28 23:45;7;6;0;7;10;32;7
2019-11-29 00:00;16;7;0;9;9;24;1
2019-11-29 00:15;9;11;0;10;8;20;6
2019-11-29 00:30;4;5;0;2;7;14;3
2019-11-29 00:45;4;7;1;1;6;13;1
2019-11-29 01:00;5;5;0;3;6;11;6
2019-11-29 01:15;5;5;0;2;5;9;2
2019-11-29 01:30;2;2;2;1;4;10;1
2019-11-29 01:45;5;4;0;1;3;6;0
2019-11-29 02:00;3;3;0;0;2;6;1
2019-11-29 02:15;2;3;2;3;1;4;1
2019-11-29 02:30;4;1;0;3;2;5;1
2019-11-29 02:45;1;5;0;1;4;3;0
2019-11-29 03:00;3;0;0;1;3;1;0
2019-11-29 03:15;3;1;1;0;1;2;0
2019-11-29 03:30;1;1;0;1;5;0;0
2019-11-29 03:45;4;2;0;3;4;3;0
2019-11-29 04:00;3;0;0;2;4;2;0
2019-11-29 04:15;1;0;0;2;3;2;1
2019-11-29 04:30;3;2;2;3;0;3;0
2019-11-29 04:45;0;0;0;1;1;0;0
2019-11-29 05:00;2;1;0;2;1;6;1
2019-11-29 05:15;4;3;0;3;1;7;0
2019-11-29 05:30;6;2;0;9;8;11;0
2019-11-29 05:45;1;1;1;11;6;11;0
2019-11-29 06:00;4;7;1;13;6;7;1
2019-11-29 06:15;6;6;2;15;5;17;0
2019-11-29 06:30;4;4;2;21;11;25;2
2019-11-29 06:45;5;8;4;35;13;40;5
2019-11-29 07:00;12;8;3;48;16;37;3
2019-11-29 07:15;6;16;6;59;26;59;14
2019-11-29 07:30;14;17;5;78;14;78;17
2019-11-29 07:45;23;23;7;118;23;72;25
2019-11-29 08:00;27;18;13;140;31;85;26
2019-11-29 08:15;44;34;16;132;46;70;21
