train_score_1,test_score_1,train_relative_error_1,test_relative_error_1,train_score_5,test_score_5,train_relative_error_5,test_relative_error_5,train_score_9,test_score_9,train_relative_error_9,test_relative_error_9,train_score_13,test_score_13,train_relative_error_13,test_relative_error_13,train_score_17,test_score_17,train_relative_error_17,test_relative_error_17,train_score_21,test_score_21,train_relative_error_21,test_relative_error_21,train_score_25,test_score_25,train_relative_error_25,test_relative_error_25,train_score_29,test_score_29,train_relative_error_29,test_relative_error_29,train_score_33,test_score_33,train_relative_error_33,test_relative_error_33,train_score_37,test_score_37,train_relative_error_37,test_relative_error_37,train_score_41,test_score_41,train_relative_error_41,test_relative_error_41
4.674180229228027,4.248063646006029,42.50508504962812,34.407843093316195,4.713067087017121,4.394052704787508,46.76662524044614,38.28049989268109,4.980571119954994,4.530068161040578,39.77335270371405,35.004295588547656,4.873780516420623,4.2185083043491405,48.28749445665278,36.07184547331535,4.612564841643124,4.05975768546629,38.4150827643581,32.711274192815345,4.462847757932105,4.103812342037254,39.506836315224476,34.57352844353902,4.30305475515391,4.290037525837193,37.10291292901068,33.218460394912555,4.458105061244612,4.112815080021202,39.47178385912463,33.02242571610176,4.643717651292903,4.386410358822679,39.253925693518475,31.600210159772335,4.951237081646692,4.434188199782526,40.68926485824494,31.125956652622747,4.902514204142505,4.484334625846321,46.729818301187166,37.460236714117706
5.045729190831451,4.193719062507641,39.32937357938127,33.68850557940041,4.778919284032013,4.045861716231058,38.815642446657215,33.38840334487154,4.8084303588232755,4.1716527532986865,40.641824573632675,33.011642779326756,4.53163779177291,4.0564698948677025,38.474608543726596,32.27492540464454,4.611225943654622,4.318660311063562,38.996029228303556,35.40670081985753,4.542437038216336,4.011171749801461,44.32366383676227,35.87199281208118,4.412003789718659,4.019557640229886,44.561210954042906,37.91143535360263,4.600104946510285,4.264651010410036,38.746387771492984,31.817214855092164,4.706791898853083,4.66502001838471,47.897906785075286,42.105937481867144,4.668073919831723,4.214476477925567,38.76907398552352,30.3146386771878,4.764468269716714,4.336268728559364,43.871191739560665,34.09357149532276
4.701522915043803,4.1912944291341985,40.19475196684471,33.759824501249604,4.734953938741763,4.298704650860991,40.086821059798254,33.5077164251532,4.640905851194804,3.9818733919271017,39.607252090703746,32.05777307449028,4.693130976524548,4.15618329691121,38.96130709341102,34.04561077944508,4.661006982946218,4.432193920070306,39.84187500102448,34.115247864532314,4.44771637659043,4.061288402722236,39.922154885111425,34.224951332470184,4.627937539852574,4.237179535869398,39.30255647091563,34.340516095561924,4.473496237046642,4.136665308957909,42.00701490722807,32.885315321531024,4.929241026929105,4.335154071623036,42.01254543901581,33.471438445609046,5.757290626970064,5.454382824785341,45.700879343553474,36.250741790393725,4.769679388099877,4.413389896044269,39.9692826800709,29.345670366946166
4.8211725436303015,4.580081455696739,45.47789412133882,41.397935596521215,4.8992806753166835,4.0926124038249005,38.88520029784776,33.62652052713555,4.799523902778052,4.320679792085951,38.900195108597764,34.153705221196724,5.018646207688,4.114589717847812,39.949730977948605,33.85790621457184,4.7397974130929645,4.233306326813337,42.257827316889525,35.41163719844666,4.684663850422622,4.282310010927917,46.160070422478796,36.47876748232939,4.61870691236097,4.114654118348684,40.012296091052725,34.96250886967067,4.360287862926335,4.0622328848531915,37.69932461001628,31.32183708702909,4.588088353435351,4.491215231624324,38.68014541257067,31.65468524555337,5.326434196788643,4.361947774914563,46.33510762148846,35.81143385020462,5.350431642396713,4.56704139804171,41.40799849302323,29.419721402733273
4.294353142465861,4.211036462078006,36.91048022996259,32.735658625194866,4.759607011489341,4.411346318285542,52.93962247997093,43.212309542821075,4.808242804676756,4.17303905573366,39.56601019949824,33.77908479147536,4.63211533943772,4.109104115420166,40.65776354212227,32.90943225954901,4.441929975954983,4.210894158651957,36.89077234875877,32.08714893283769,4.499984958304003,4.224301191937047,38.02529045954115,33.20850019304412,4.2250203880395665,3.9579891997904624,38.12482913448741,31.073556201688646,4.6658059579536415,4.603347061901417,39.05495734163104,33.749806809525374,4.809808868091654,4.40591201387499,39.02761474322783,31.666847058375858,5.315852754631346,5.471589052826576,43.8216327717269,33.700798142419664,5.070487347056979,4.21361853519817,40.62165855201463,29.354170554880348
5.0029206045250225,4.535045150601353,46.03890859100394,37.050944059413865,4.847323059258952,4.293235838570084,38.954826580506975,34.46634026116327,4.680277831472145,4.1210433413114425,38.53661112495059,33.31139184175564,4.483861252876223,4.01346439323923,37.645859123980976,33.2343669012757,4.444768707363489,4.086391895722197,37.724930019569406,33.42053773879238,4.648147938511082,4.577587852120208,39.28843616149211,34.53156318599544,4.475336693550153,4.147511649393709,37.76147719433562,32.58837812286282,4.45353517014069,4.089329837334509,38.94840238165087,32.60569603534531,4.81330051940584,4.239564217517417,41.712110674100174,33.318996727274225,4.791336010170665,4.158984051692781,39.5303891684124,30.714202195566102,5.061279029487354,4.635420389322352,40.54072590766795,30.779102252115475
4.919121114075919,4.430077541478944,39.184030495204276,33.4631158940074,4.714398930904299,4.304950484724555,41.78779855915093,34.22368468314997,4.472219579240462,4.169222048381904,41.86020801215246,34.708847102210974,4.603734251673308,4.1265874827436,39.07499886830207,33.31392677643002,4.802993785517402,4.016288751074934,41.132542925964614,32.98944548677891,4.499272588414246,4.076771576211479,38.74595297398185,34.418798534072955,4.366740627819883,4.145638688458702,37.39752434805928,31.491262948306677,4.478852408850003,4.34918759366435,43.693812835149075,34.53611853027343,4.931399388726171,4.474952004875769,44.68930894311397,35.935751948794184,4.963383762031385,4.593031823828435,46.49347893958516,32.65945632362867,5.185914877523994,4.337808881485482,41.82323450859951,29.244769313254537
4.5964305794218046,4.1984515570360115,38.22710941920237,34.373901222792696,4.780161865624412,4.415432176584277,41.13233116429598,36.41157528310004,4.523481088306614,3.951215274914772,37.998642257545036,32.72467205537478,4.779041590902148,4.037229590442131,38.86555522194437,32.83288455468821,4.600853939878371,4.109245553616951,46.038670149276285,37.60095535877921,4.52321630912558,4.06835018285741,40.14822029899001,33.4309188909185,4.535606360699798,4.139857357103775,38.267828260522755,33.33889360160789,4.474760140616889,4.0362587830403776,40.50910269234145,32.90751687533679,4.744157279517966,4.516211944674656,38.80870502910549,32.63139275479789,5.575402590847999,4.802251053787159,44.35410065751808,35.03491319351551,4.7141333275296935,4.037408706527946,38.89708844013115,27.105757389187758
4.827843051553469,4.294076136752512,42.41880472987441,33.1884143956621,4.595010321046203,4.007609951822078,39.643073743457784,33.81304575915144,4.844052259532091,4.398396683773416,39.771718070232176,33.741756143821725,4.747938454922464,4.128416483841553,41.20271365079936,34.51653612959953,4.5901545387297755,4.08425870467712,39.19905620819902,33.2588180297626,4.737897656287037,4.276291491026596,39.90203183803549,34.6508460247752,4.5912745636071355,4.236420518111423,39.66923227748323,34.016296225383314,4.443811451304256,4.0516911415173285,38.229658636604285,31.933723987470817,4.599941851259313,4.2408890091114415,39.14184017944378,31.14434221143121,5.358311687591187,5.0183618431150565,41.29290585518377,34.63142095090453,4.92098781960145,4.423144732360151,46.49523145732537,35.81565086415542
4.652216557003821,4.206136799195284,37.463718179232025,32.887038876992165,4.935465113947184,4.5539996845104955,41.41781879486514,33.563644881722844,4.5249908950236994,4.004600967943097,37.308684884980856,32.68015157751254,4.563736481960745,4.033043502651713,40.1423353452226,32.72112724027567,4.828875688781032,3.945922805243378,40.419403162585596,34.81782353438094,4.337205811333274,4.057878906797123,37.906237803529564,33.41775433544001,4.416434697106385,4.155113299924409,38.31714784529117,32.828466259051574,4.480136613857131,4.070493175057807,38.39711460634322,32.76908534167496,4.630277030255298,4.16166963379293,39.78420036459738,31.293114552435195,5.204955013468082,4.843375730760236,42.295075418285336,32.24368594646264,4.991166643991945,4.550500583798069,39.30571815975553,28.584196190479553
