train_score_1,test_score_1,train_relative_error_1,test_relative_error_1,train_score_5,test_score_5,train_relative_error_5,test_relative_error_5,train_score_9,test_score_9,train_relative_error_9,test_relative_error_9,train_score_13,test_score_13,train_relative_error_13,test_relative_error_13,train_score_17,test_score_17,train_relative_error_17,test_relative_error_17,train_score_21,test_score_21,train_relative_error_21,test_relative_error_21,train_score_25,test_score_25,train_relative_error_25,test_relative_error_25,train_score_29,test_score_29,train_relative_error_29,test_relative_error_29,train_score_33,test_score_33,train_relative_error_33,test_relative_error_33,train_score_37,test_score_37,train_relative_error_37,test_relative_error_37,train_score_41,test_score_41,train_relative_error_41,test_relative_error_41
5.0325859315549355,4.477977219101014,42.21369509171894,37.03277748678385,4.888158035463303,4.367189688584866,40.74595482940829,34.48936186063726,4.5882654263638445,4.161590463790478,42.41932331445953,33.708161530971,4.645455610827746,4.04948797421208,38.665874730204315,33.219415524368486,4.735517265592631,4.1180035868578155,39.929313119768665,33.20996775712457,4.450884393390962,4.107276497267489,38.328538125513745,33.37249480094127,4.4147528200616195,4.06486407905897,39.36771381826568,32.01115225192894,4.422706106632051,4.060762076659523,40.37186390106545,32.50760702230212,4.672868211794099,4.461501362982208,38.064060762673016,31.92593605201114,4.697048399429722,4.251942314623857,38.88082968987154,29.558167352575612,4.852228958587231,4.2383177811333725,46.64619790071961,34.458266250079845
4.881815315313548,4.370213997948,40.19434643335042,34.62683600167884,4.45375110958219,3.9720933007518235,37.62422285902219,31.847460963217504,4.847085770555659,4.393525062241826,45.05329443056397,37.39448153716762,4.980938143413956,4.398746381028213,40.62035213358988,34.99374891091542,4.680417884877225,3.9918171619085796,39.87213767277119,34.257919687036924,4.36971418358129,4.112363830594089,37.68605189843934,32.43221044935303,4.480229000193704,4.21449376622285,41.10213962559416,34.5893942429676,4.438690338216269,4.109780282360811,38.05231594910938,31.761407937332667,4.745978027917146,4.297401841226063,38.71557176022011,31.324498212895683,4.547579785811433,4.339754999873915,38.64360675110711,30.14518819785807,4.563481747595196,4.207633886297163,37.74609084627929,27.769145891750785
4.76832444738395,4.297254088313229,37.95581552568789,32.92749319489904,4.855742235657961,4.159626617388549,40.63429401790548,33.2565834094223,4.708450980242507,4.227885457758452,38.16048052114105,34.26109970718188,4.692140612542329,4.083174530508681,42.19113538532059,34.86306477374673,4.703492131688534,3.941807239834075,39.20057953664768,33.20306998624139,4.4203156130441394,3.9909564273491864,37.87147730685806,33.45737284846312,4.385301174162511,4.060557233807919,40.15781877306068,34.37364868905795,4.384000271963694,4.1309719690849835,42.20079470582333,34.43255828008222,4.9341176422120165,4.444698587988726,49.53393135097633,38.14366089876203,4.600341513563258,4.384850839282523,38.701086131557645,30.216966666757727,4.9083401084818075,4.3716144650737165,42.161232461054155,29.083939901285966
4.874215938852461,4.505747855674292,43.78284457734146,33.31677846566538,4.931488145967182,4.2949273742284575,39.64981563747894,34.71330539792719,4.910116825476648,4.461789603440524,45.67231876466588,36.7521400752263,4.649996122386323,4.015936829349027,39.98097294715138,33.28114429730576,4.647003615458049,4.30283977378797,39.46805665927027,33.051873075076145,4.358571553539639,3.988963140584225,43.713940973927095,35.23859065471045,4.378524641437072,4.023344075451837,37.50155179033549,31.67928871294904,4.629450949929062,4.116354114306823,43.2572364862459,36.59939849326386,4.897038318015328,4.644600298846985,41.25860893651945,33.75975247665398,4.853571894296658,4.53458407210543,39.12223478993674,31.513379997685945,4.922872119880426,4.108255226596063,43.99296188154705,30.57878962202087
4.791950494843362,4.164057962494319,38.9962337476705,31.91154611798452,4.850115778216106,4.185114786988006,40.78454393935967,34.72401708897025,4.796556503898704,4.0124675275838895,39.30466466542087,32.91453707808769,4.678460231659408,4.131072366970515,38.0779733128077,32.682169998998276,4.745661587753124,4.055666113203486,40.03877775951708,32.55315831524761,4.373204315979131,3.9322323971422066,37.43107493457281,31.954551329619036,4.279672314497891,3.938300628570955,37.50352377175555,32.55468972964009,4.538089072021576,4.237123432225691,38.41856750444058,32.39016543024743,5.168138800193291,4.567975947718083,41.18360706622532,32.99420048473438,4.921733770760355,4.856799051573735,44.26722108370968,31.70058262617086,4.763006949214819,4.388485775032814,39.75164469195041,28.67102995578549
4.779839182916593,4.099945728100382,39.86081882678328,33.31241918446718,4.753351815861437,4.05374297393916,38.88577635580451,32.41630965788691,4.820593794617505,4.162276046431654,38.86019691588742,33.092519807589476,4.7453613318499155,4.147738316595716,38.5896710782536,33.98944846623282,4.43502652688423,4.038866480922884,37.38491541016754,32.58478450620656,4.726729018244812,4.364586485186004,42.057211001022566,35.17844576798662,4.466814931504452,4.011439068597725,39.629183048114584,33.61144753114204,4.589688835565498,4.34417376539953,39.99253537675986,32.978977825657275,4.669842050248256,4.226679165492973,39.336758863920736,32.15077871000561,5.013771952542005,4.308812551226106,47.87960554904838,36.35797130104265,4.970252032564759,4.376054813122721,41.32475028237957,30.3148334978512
4.740442769187036,4.221854705042979,39.02675914343361,33.58184049072626,4.604133043002841,4.139969421143516,39.01776113126942,33.47431683760971,4.642671091165547,4.1182744352793765,38.84498322797271,34.13149086394109,4.60458605176559,4.33066451519224,41.36132899922795,34.36393397313822,4.743563147395201,4.207332629249492,38.667122661986845,34.00596247773992,4.4168073210221825,4.085088776942887,38.075620245152955,35.03939869044012,4.4637172365533235,4.095446118946358,38.368504794695994,33.31913004371395,4.449082531207643,4.077390111984845,43.6941132920666,36.78451259257143,4.856189881937784,4.526487396792683,39.882867748072975,33.44030563417192,4.805989281375722,4.467770731832648,43.15980692037006,35.175988829670345,4.889001660120406,4.318076249510921,40.02484835285181,28.45848165529382
4.768860338612989,4.217205333919902,43.53085955553629,36.47827650859763,4.530099551673782,4.072639793065319,37.875145204427525,33.17303891264072,4.9206438444891765,4.661234663743781,39.92923620414963,35.972357959796106,4.527008884282381,3.8956798107781787,37.540530393655736,33.06964271807072,4.500188760166778,3.97077081470837,38.91891418548225,33.12026611449934,4.559001466578254,4.148423244584714,46.54126342838023,37.31693493867714,4.42875076616799,4.239099016291542,37.75621111114639,32.188201013986316,4.661192451589209,4.032723617498004,40.24127475237018,33.94957023998834,4.942993030217365,4.301223885888325,44.81064026470043,33.055651165247475,5.045997895086925,4.32224361726279,40.78107174361729,31.06419722803668,4.511302552156489,4.308201249794816,38.9957024965227,29.6704551925396
4.846298687706839,4.381254702200943,39.91280395160833,34.70206591581236,4.7527126124723855,4.116370033520685,39.12979276157953,32.66706314267035,4.88531810961373,4.281909379618561,39.54150265687502,34.34624912115734,4.99096363385076,4.228579910980412,40.26891196630038,34.298316939009695,5.12370549613514,4.497881650179662,39.79694848926113,34.01979987986969,4.484721250385076,4.176704916531626,40.70340248263088,38.78024842968844,4.248827087841976,4.0777656863266465,37.98966476089325,31.50875977772079,4.461554412108366,4.21006156981317,39.103246813980554,32.07422672204486,4.786997828084105,4.148598707853235,44.55302959029293,36.92939467832319,4.618161597945649,4.193593458023238,39.267391698693274,30.934225697214327,4.503408281054615,4.400862151516844,40.69470467708885,32.21279832186821
4.93812206082981,4.257090639684301,40.7388967976728,32.40212967278937,5.349315524350541,4.396303228767754,46.650891322237285,36.12373709737792,4.784656243219414,4.168960274289294,39.33879970713466,33.39167125413732,4.548763003913088,4.0402493614110115,39.24540745579789,32.93902948366496,4.64657070797173,4.024946459788595,41.96058845654668,32.45444957024079,4.4689067216660785,4.041246107026508,37.74891049072592,32.04577670776456,4.29649080092094,3.9498065796879174,42.09298483814414,33.855343785882326,4.649092245584888,4.285443990100779,42.47039339148424,34.660404869687895,5.101482823385001,5.018472349311076,42.740222128273174,37.94827719512315,4.721599491253251,4.262697262386571,39.550550035143665,31.270756767117607,4.973531905818614,4.274997908506404,39.771574919610444,28.591125740601196
