train_score_1,test_score_1,train_score_2,test_score_2,train_score_3,test_score_3,train_score_4,test_score_4,train_score_5,test_score_5,train_score_6,test_score_6,train_score_7,test_score_7,train_score_8,test_score_8,train_score_9,test_score_9,train_score_10,test_score_10,train_score_11,test_score_11,train_score_12,test_score_12,train_score_13,test_score_13,train_score_14,test_score_14,train_score_15,test_score_15,train_score_16,test_score_16,train_score_17,test_score_17,train_score_18,test_score_18,train_score_19,test_score_19,train_score_20,test_score_20,train_score_21,test_score_21,train_score_22,test_score_22,train_score_23,test_score_23,train_score_24,test_score_24,train_score_25,test_score_25,train_score_26,test_score_26,train_score_27,test_score_27,train_score_28,test_score_28,train_score_29,test_score_29,train_score_30,test_score_30,train_score_31,test_score_31,train_score_32,test_score_32,train_score_33,test_score_33,train_score_34,test_score_34,train_score_35,test_score_35,train_score_36,test_score_36,train_score_37,test_score_37,train_score_38,test_score_38,train_score_39,test_score_39,train_score_40,test_score_40,train_score_41,test_score_41,train_score_42,test_score_42,train_score_43,test_score_43,train_score_44,test_score_44,train_score_45,test_score_45,train_score_46,test_score_46,train_score_47,test_score_47,train_score_48,test_score_48,train_score_49,test_score_49,train_score_50,test_score_50
8.816987294795073,9.242206157820062,8.559432524713923,9.065599857042736,8.44584761471457,8.961651137739398,8.582021840778216,8.744338148415443,8.53143682644688,8.844608624608973,8.710072959861298,8.526939034578664,8.69415699488765,8.558575499644064,8.770118363083952,8.297131745751795,8.69374675763276,8.448152727663818,8.71174386739277,8.434169982193678,8.703900987446186,8.532836219238254,8.584210192169094,8.722226054361748,8.679253507668024,8.288445166069454,8.698850839953064,8.413748133317444,8.778774174675195,8.500783783071226,8.738095816707974,8.56275599811291,8.699501259521378,8.534294097472554,8.645995919245522,8.545897253129594,8.636690612375633,8.667754263081708,8.77679983384959,8.525885766068615,8.74646163927088,8.571304756356096,8.63388290142724,8.623894086727894,8.604725296431667,8.844968446103458,8.608609931153941,8.904688712799247,8.700093723654081,8.807362050975842,8.64112719050641,8.922430452348328,8.53436374505639,9.03604867160879,8.645719190146387,8.714604499654117,8.778410917671925,8.635291942352055,8.531816704266792,9.078981261783229,8.52322805515987,9.149628486853244,8.5936106545451,9.303489059109367,8.462950178450672,9.505074119017845,8.452619761586313,9.348239651884018,8.455005492501337,9.451135456009963,8.519930057340712,9.572488981590519,8.498475318449117,9.499097395973328,8.480559988572193,9.481788123249691,8.387556567488248,9.318976640262353,8.446695599469118,9.171492844043248,8.518401245424258,9.125798593755672,8.467045392985314,9.30048830336791,8.386735527125948,9.341380340638807,8.32165325020495,9.230184798135603,8.448876214171522,9.305148567810962,8.450971143894494,9.01210050320335,8.503263300467715,9.056714392707542,8.482516199350114,8.9831450595435,8.524758459735107,9.082751193893007,8.539582363660278,9.55602323380415
8.848595798607366,9.306780108532724,8.79150399239138,8.670390169210314,8.720319957873368,8.79116800835808,8.708540270791431,8.877307434301965,8.638465952698413,8.962873139205383,8.708970292043446,8.927933194125256,8.658903913889395,9.106929053104277,8.758535660865546,8.788560878938851,8.505344469007467,9.280087548874551,8.69376678080464,9.34181639894352,8.769168981969269,8.974145986507251,8.656138182432366,9.03345903075783,8.712869955771056,8.8518996114471,8.836031163146076,8.635039828927292,8.7185972782736,8.857727713109155,8.761745362864199,8.890891683478092,8.863283107655533,8.681760447536167,8.743547278291153,8.957685666855852,8.676425750691122,8.75126466162329,8.762829622077765,8.572064460318131,8.734474068476874,8.531822456151776,8.751562304895693,8.845442242053602,8.773913327789268,8.888590235792465,8.778324834500232,8.911870800620301,8.789925309340655,8.468709181279033,8.675217700071324,8.885660469592121,8.745787741115906,8.806004744097516,8.725408000506647,8.824139882327273,8.651126770792064,8.868680405767678,8.582079733105253,8.71822261488257,8.680863721548995,8.724326553876027,8.788362627740886,8.604581387793363,8.61894608708981,9.079189320853809,8.71597930662479,8.97225258302802,8.81854294589695,8.932592699094094,8.72963079798941,9.154878733148104,8.637577785583506,9.50131185639441,8.690039828717968,9.240901175269713,8.757115113748199,9.394155335303305,8.641926828327856,9.626254155977309,8.65801630632608,9.374439948422964,8.694361650570782,9.148898812286314,8.663631901444045,9.174487151193206,8.53539793562566,9.249851871880866,8.622098592160354,8.92556024344061,8.656989996189282,8.98249515893938,8.492646797588142,9.307588604993619,8.654141824611653,9.236541898712678,8.684339961294395,9.142050063809142,8.901756666631096,9.580245873044102
8.693823752426109,9.4570712238797,8.602684241919114,8.737949198758361,8.52530764532888,8.966111620487148,8.490435601166118,9.089105669981727,8.605040653508231,8.702348357207043,8.647310776567513,8.72367845701333,8.624241815218058,8.717161149101821,8.7059376865021,8.700838935028502,8.707547881954003,8.715366405673507,8.749073146033512,8.657746755902284,8.659349611222833,8.85749172389127,8.703531944920355,8.702203788060663,8.700643943859097,8.657222482192772,8.635939424884342,9.004942834424455,8.709288846646531,8.738167553669498,8.693650770435644,8.579616275257404,8.652946945517666,8.755555024450754,8.576940460251347,8.808572677147238,8.603526117847805,8.860421914792157,8.66850593035257,8.962264398711111,8.699953717759799,8.924447760703497,8.73956757578095,8.72028021824321,8.758318407240925,8.672890233580313,8.663675974759553,8.78438918621877,8.566884362342421,9.068764438773194,8.674801382388868,8.937076566940876,8.678654870011902,8.59286585779692,8.428498662009158,9.164401050761088,8.46823773866546,8.937478037927143,8.549402554711666,8.768842456754987,8.581266681509293,9.025245496022826,8.642389484109293,8.902083192221387,8.707368854050495,8.757364051908489,8.64556457848782,9.156748850964446,8.56810870842874,9.287871414669544,8.519070588995568,9.19967281228855,8.610929258506541,9.01818750661867,8.66982217866452,9.19916109914352,8.698218895937478,9.322801787974807,8.557460930108595,9.475625176279907,8.539372822673984,9.402087241108026,8.56039815985516,9.13261580641474,8.584783179902958,9.108410516073858,8.451163478534058,9.375578644064156,8.425190569017703,9.353461131084524,8.528993682316324,9.097668247202888,8.445295956560674,9.378688987891822,8.499089988902252,9.25216266802019,8.489541565632617,9.442918509166653,8.603312568373234,9.734494321294138
9.146227329833776,9.195129041650725,8.882786251218791,8.921885770891778,8.73647184570472,9.074833674513593,8.732197657247884,8.91025929667191,8.807571522504405,8.604114274622287,8.736855734632494,9.087268335182985,8.981936185845822,8.700951413400674,8.846060205807762,8.894666582759351,8.856426901804612,8.89155272333091,8.684338228394445,8.976391166970396,8.746039238370404,8.819858803415972,8.777292842944476,8.986673734887743,8.819749067496026,9.11224433437773,8.812698113035768,9.135206151298679,8.83293866396133,9.029412010880714,8.870773947432678,8.8923189867766,8.871183043667488,8.948156954146539,8.812869531565772,8.701878171280924,8.868485039518074,8.811598740991395,8.763617248043493,9.004396938676628,8.824175255033984,8.818113670147607,8.85661747369882,9.022794710754996,8.838528889757198,8.812768276968443,8.732521170148841,9.06775155688139,8.701072367917984,9.070831924582743,8.73473015805274,9.23729112575669,8.767998299961326,8.98040781367738,8.762896619245625,9.409546640343642,8.833739056670002,9.450457470572239,8.817464955137403,9.446045205621811,8.782321130317856,9.361625150105839,8.836784170298655,9.406702211065552,8.769360955098712,9.785816019681183,8.687392565754084,9.96381367676878,8.643175741275618,9.663427924882441,8.739753329368407,9.543991308037365,8.705611089508203,9.390661170233203,8.717847481496587,9.271145266979918,8.838653627084721,9.250809865310686,8.671797945505825,9.642493261295156,8.667441197919779,9.263634381432677,8.75205119315033,9.216851553151411,8.796759950518759,9.236248263805843,8.74544014627408,9.570544260125061,8.777663565140477,9.2739376307957,8.864584124311472,9.371413442399087,8.722195530099208,9.552952249162296,8.72942371202811,9.582883683430678,8.654373250247952,9.806415206689325,8.869035422018584,9.7666900197941
8.9418697051883,9.084820436782252,8.613222600648285,9.219988896934735,8.734830466036646,9.0234356618709,8.795769027042233,8.951969093419258,8.704127372342073,9.245900685696766,8.69473901382809,9.385399139570302,8.622066773506441,9.42345447964651,8.585130404861886,9.183520950310552,8.629356051213396,9.262564858750999,8.6978448855917,9.376237659679138,8.623159952032394,9.227835038579448,8.578750859177468,9.319821955681427,8.629572140888515,9.122980842827857,8.573731708098643,9.298651675859086,8.714734579937463,9.092142774217523,8.707078733633997,9.111081600907807,8.761572789973807,8.899060730887037,8.682297895530313,9.135903398602709,8.622583813708657,9.210480632402994,8.642682409612764,9.232847652154863,8.592824130567022,9.079046247601239,8.625519291996328,9.310739202747286,8.809038442240528,8.76869910351055,8.716809166455532,9.128383122889772,8.578455428338993,9.15877689226754,8.819943511210703,8.972178832778804,8.923642415596351,8.926759745576136,8.710649152803121,9.31244093601892,8.770145993798147,9.048778846011933,8.738271981536831,8.976817666420036,8.854972672724347,9.018163789467796,8.827719660890955,9.052441117960093,8.746532729311646,9.45648385210202,8.773876518574077,9.321713604726119,8.824516339605875,9.006069284498038,8.711433888042345,9.511801805734304,8.82448721752495,9.094787196260906,8.718060588073445,9.20763596202479,8.690996219792854,9.31923623470713,8.680526481410517,9.231963562756896,8.698220000181438,9.33936749042395,8.684575943760937,9.5124343330976,8.736997931393782,9.43826609477968,8.784359094334018,9.235937685596626,8.736075680125515,9.045008582371391,8.872507024759955,8.83523896916197,8.68828365969059,9.33700096267432,8.734443559592814,9.129750418241747,8.807022618249025,9.312247771303243,9.039695092551863,9.213788939401354
9.159188805195665,9.323507609047368,8.870169586200129,9.209749747915643,8.668485831646079,9.21736281287103,8.60915888754287,9.207506088132034,8.619516342743657,9.043594924643669,8.614147472829705,9.080212422716347,8.622964224138075,9.099872690443341,8.657636598050198,8.97070914682575,8.768568742254358,9.00134996020015,8.619642253770946,9.323519645242872,8.745713469147297,9.179272183751108,8.566669415112258,9.537290044990616,8.785002003935825,9.112737788436498,8.676668852153474,9.41445629666475,8.738211655681225,9.094741851016366,8.70418168090112,9.145015778093896,8.68772585505386,9.297770790123865,8.759430187883837,9.079725906248173,8.674496364465497,9.301223901013334,8.798242517316766,8.988365929679617,8.829023574848108,8.977113410810578,8.789646481888374,9.047439778836821,8.760742462278225,8.998986239638606,8.69887426009424,9.078729477608011,8.704601154486955,9.109824857621495,8.571291465426164,9.303502669317714,8.592313222149837,9.287929727197879,8.596212030744686,9.272137344871332,8.768983906025529,8.993384889243915,8.628728181055616,9.330357223320307,8.582415411213816,9.318530335548719,8.738599131612085,9.172830998925457,8.766338784737325,9.107522837331649,8.793122028677919,9.240778102518686,8.739950953097651,9.440141636705563,8.760598480897059,9.250201691902866,8.759858173859033,9.440828069916428,8.833926466428107,9.253722613231355,8.789975310646598,9.325378642895476,8.826551398676044,8.971404133851085,8.673728293454468,9.30325601182923,8.801145288343962,9.232980348453921,8.814700333839575,9.135536629060443,8.638809090554812,9.304231467893622,8.643823372183851,9.161462357460985,8.664748182565232,9.26496843416725,8.661607266557619,9.336019587677427,8.71424189676191,9.205440220818948,8.651013001371663,9.49938104458559,8.880492642203698,9.88771881156351
9.377957337525528,9.58129366358035,8.956892502067042,9.408301688422911,8.85268560477736,9.201360584923933,8.839816197739225,9.402555154646516,9.060139637276045,9.391034518699561,8.984552365242065,9.491243013213506,9.018758900008354,9.241056774496442,9.00816439788752,8.89304486315273,8.99547989742846,9.004228409791594,8.9477589817218,9.275325506381511,9.017487698354733,9.446358924847225,9.162356073720714,9.263542534907065,9.126140190546252,9.11387435187282,9.01344937868056,9.319808512798344,9.051396843870132,9.547979522497032,9.061287258568168,9.327822679027474,9.037694287429796,9.29929477613661,9.008983831449344,9.201257421825265,8.946797866015988,9.097588104795648,8.884307005612197,9.165433523148337,9.004126972424778,8.971020941869712,8.987836417393138,8.979567738936863,9.064218281955892,8.693135319457255,8.950539431855075,8.809577256215952,8.992116312456286,8.87285914984673,9.065240452672112,8.806392475855766,9.015854377763276,9.100280990763885,9.079137863125423,8.706414243151919,8.97515688806151,8.755234315721562,9.001401584304226,8.896152899170696,9.017914241155413,9.043146042579723,9.065618521759953,8.971116978696228,9.030356268114332,9.053552271856878,9.002849661832787,8.949066259108182,8.961840079740155,9.13342652870473,8.930131531457587,9.148170225006243,8.993353691456116,9.05062089790313,9.126756343343578,8.992530097301998,8.965146242589164,9.131071727012243,8.978100890903654,9.065445344645916,8.9185229686777,9.090978597897111,9.037141543481681,8.91390332045045,8.91077424521675,9.24555678636197,9.049890611170238,9.096114014095098,9.08507204149485,8.999271691444386,9.018234775141714,9.15796143427893,9.058318134905319,9.117492047774675,9.104900872267823,9.002177731076785,9.095817097514395,9.277775098837251,9.22477207253574,9.686752015573663
8.625726712776132,9.351254099733087,8.46022891955568,9.221128883023928,8.503520557902068,8.811694187123619,8.629452627068988,8.667777045933219,8.673019170526425,8.979282385635527,8.735193177261198,8.817829050777874,8.696583976928363,8.760758928217644,8.529870624374382,8.735269375989605,8.55133502193934,8.82401242696454,8.607415817023403,8.9618155814273,8.720946100087199,8.859511424482982,8.668054316564,8.773778159684614,8.691260625755385,8.578022413695853,8.651880100233218,8.872150816064693,8.57043708274573,9.087156266603232,8.558568739241093,9.123496965126712,8.498277530492661,8.81359536418074,8.550620970433423,8.743358163559378,8.513173023754838,9.085524254590203,8.585263523501999,8.830999845062237,8.49695415616942,9.130864215571817,8.484193660335267,8.970733778361414,8.509732379149005,9.186585429864847,8.457755722524217,9.118363547800836,8.537808729027452,8.938523479871096,8.674380314461123,8.56601644253306,8.67913523042468,8.723806981099077,8.686057395852155,8.797514128633605,8.480849709190643,9.315675935650146,8.585911663247419,8.954077629165937,8.565934039205665,9.036574825945577,8.506329788683933,8.975480000943563,8.530956859295797,9.271537641368313,8.65250876573677,9.139725146156946,8.686990313870764,8.993393904171123,8.64051481095422,9.206334101326883,8.708578105725161,9.091155964590051,8.642718006927646,8.94189158541414,8.557532901443379,8.867645843939643,8.642755025510441,8.75844986428542,8.654222870086322,9.045963762363515,8.601639054273045,9.019387560286198,8.537341191473388,9.24389988962757,8.580952192055067,8.994509393657124,8.581791111156436,9.122746884915436,8.60291154660666,9.070698615674123,8.51873949607948,9.060259695786941,8.549226755867274,8.803440514336632,8.446740135002216,9.084401229914416,8.494810538490151,9.151077923006442
8.92852687338235,9.372791777885636,8.740707298327969,8.970838834757304,8.611497102506803,9.216650091145075,8.671658532719452,8.806078851192296,8.639882348215819,9.062574700143793,8.619407636766196,9.056024139804496,8.52785500682775,9.002235475431382,8.546291904149632,8.879106624341334,8.718122493677916,8.823340070022693,8.7587708368984,8.822813599727397,8.664186484054612,8.984133225181793,8.67273484125078,9.186556430356076,8.737819548720745,9.036200836972437,8.698950750397183,9.129124645531745,8.876942928331914,8.712285984556333,8.649015295849882,9.317660877110052,8.727713645296214,9.163646119783103,8.688734879594486,8.998892280266928,8.608625292260202,9.348761553454572,8.679326301876037,9.24601698733866,8.62751473884902,9.282072755029198,8.621709247121096,9.437863421557704,8.657630195529551,8.931401606260852,8.682670275586295,8.730805087313113,8.661778273766744,8.60927603904451,8.522776311528,8.997939766783883,8.578952996253781,8.815291359058207,8.696961764032256,8.784836782496184,8.668645440243411,8.68404971238358,8.62403735219526,8.97213572773294,8.558629029689483,9.209484667825647,8.694158191100884,8.972920851729072,8.698342604118327,9.201962486877397,8.77402335405531,9.033181324248332,8.80759378816673,9.052712975026003,8.80477563574123,8.962836369752884,8.956369518491643,8.878014305998835,8.95419938259418,9.023905134185409,8.823964353733963,8.917872286728226,8.800960967175337,8.971117988785988,8.782325477310192,9.091046083151046,8.796691488981695,8.952537923506672,8.84277082455224,8.706249465651847,8.89516337459941,8.776082365846651,8.738776540451886,8.669680525986351,8.765136726443117,8.735328657520315,8.743954621325615,8.822168288254078,8.683456891135366,8.865058544189301,8.703524301792465,9.086482883782915,8.895756838217766,9.386383371918393
