train_score_1,test_score_1,train_relative_error_1,test_relative_error_1,train_score_2,test_score_2,train_relative_error_2,test_relative_error_2,train_score_3,test_score_3,train_relative_error_3,test_relative_error_3,train_score_4,test_score_4,train_relative_error_4,test_relative_error_4,train_score_5,test_score_5,train_relative_error_5,test_relative_error_5,train_score_9,test_score_9,train_relative_error_9,test_relative_error_9,train_score_13,test_score_13,train_relative_error_13,test_relative_error_13,train_score_17,test_score_17,train_relative_error_17,test_relative_error_17,train_score_21,test_score_21,train_relative_error_21,test_relative_error_21,train_score_25,test_score_25,train_relative_error_25,test_relative_error_25,train_score_29,test_score_29,train_relative_error_29,test_relative_error_29,train_score_33,test_score_33,train_relative_error_33,test_relative_error_33,train_score_37,test_score_37,train_relative_error_37,test_relative_error_37,train_score_41,test_score_41,train_relative_error_41,test_relative_error_41
6.862911892329676,7.477792450673275,27.810676859655366,27.8006447013852,6.817082937212019,7.702743867031097,30.539780566189787,30.975885224084312,7.256281700281118,7.804010794285963,30.50674707648092,30.000904567970164,7.228102215652156,7.996345172047259,28.53589942760415,28.88741563597309,7.698492658694362,8.271553770919645,33.24059625638557,32.94059043298124,7.679965310832725,8.111997705818336,31.262015966946738,31.15346871938976,7.692312691018443,8.058916319425142,30.972038083626156,30.73626978475614,8.342803006925921,8.813663184775388,32.04081681201275,32.00185347765533,7.82498922892865,8.517450407621967,32.17761773357029,33.69773425991534,7.542766841740551,8.873229254368217,31.077546214784824,35.037970244335504,7.541220587686512,8.487686009307591,30.345260502421336,32.4022184194751,8.359245417052264,9.094010378929724,30.051797556032593,29.033226571906603,7.918654020336288,8.457251128484291,30.23199717490343,28.59000579806384,7.678929522704034,8.861307791051308,29.232924358951706,27.02979292387972
6.488711712288199,7.734373991510338,28.50461331165586,29.505441180895797,7.3965029626373795,7.6951818674841475,28.52923997854294,28.654369981656743,7.1544357533239324,7.727513458802116,28.278477585394615,28.7069350530797,7.5802988168706165,8.011818025911063,31.238479688515728,30.636477454145933,7.737675477088726,8.05680405104502,29.789796404739587,29.23899586569948,7.5673975334680765,7.869071030617105,29.883301475645805,29.41546564496857,7.538713196411928,8.268264995576413,29.420154820773135,30.383253077038724,7.943512304243495,7.948832667229011,29.956855655228246,29.38516160395556,7.270540564767484,8.339547385458175,29.464366034437866,30.789364568750692,7.974246072320054,8.723468956468878,31.673098706838598,33.313662273108434,7.328315766129042,8.849816117018433,30.46204115428203,32.67491364200996,7.978627538770367,9.273430976003835,29.707199749098113,29.756546948800747,7.429074842862677,8.784590778042524,29.583214946745162,29.04732858431413,8.132002995012224,8.794368724642638,32.374864040270666,27.743893589236492
6.861140553214561,7.633135187166782,28.83391760187336,28.602126194750625,6.9119786417568605,7.855423186218808,29.08756114611543,29.759809583055244,6.847786330991943,7.697619251219555,30.089485054116246,30.62986437008153,7.709560437550454,7.875624151093949,31.126275152720684,30.870345293616353,7.5867364093999115,8.288539071687932,29.38091010200475,29.009572383245427,7.316377561024164,7.74964278792742,29.220258360423575,28.703044543803742,7.434414232984191,8.6026215652369,30.279339140366204,30.17397496313554,8.118223268356333,8.561752745753488,30.865489828839813,31.103135624566196,7.717180540152391,8.056724539932661,30.764897979095313,32.09644499024212,7.49984126328438,8.278402622219325,30.757830649736622,32.53476814888806,8.03722957618317,9.70841582265347,32.97802664419723,34.99658797797269,7.921171965402508,8.550934974611728,29.947353617670704,29.06122678706081,8.237557775384877,8.799059901285753,32.81144481145819,30.40086137222708,7.512927166183549,8.584167800368983,30.954824244732816,27.55329143176585
6.7924540208628486,7.62285705487855,28.660408318204933,28.805121341494303,6.865845066115094,7.673469076138021,29.78747477718158,30.00273922259655,7.047427206194857,7.776588145196244,28.885611298778127,29.357667721439956,6.963794847084798,7.697216865428712,28.838654535381323,29.52620312650825,7.494388133885798,7.917068754722331,28.81233532125915,28.966556520057374,7.549961239870475,8.306448789089917,29.35741393733148,29.923049834032465,8.101991268824165,8.25629482078263,30.0092033906934,29.921037371398864,8.472294609593368,8.723404417145966,30.430409680767564,29.50303331223678,7.627868675246888,8.143117617429374,30.297463280143667,30.951052278729318,8.208374815600383,8.90848352889564,31.334853273119,32.536885985892404,7.65755490058453,8.84763604677357,30.16843612263942,32.2886423283915,8.023904467438044,8.592589099279843,31.039752290419138,30.903666531924298,8.213543294664944,8.999280170661835,31.356921130228383,30.739378086634098,7.95839203632977,8.271726608623354,30.400186669105583,26.0825251377236
6.827708481153283,7.58751213281612,28.365999171891428,28.251873166679566,6.869053967043559,7.886628431697973,29.618855436370094,29.931541075173904,7.097683280318859,7.800397491011042,28.77054878203329,28.822434358049005,6.983059028565629,7.835286776507398,29.01317275124366,29.607578397226735,7.042167494439687,8.27872907710581,28.905948990422356,29.95999922063868,7.31592340830603,8.523796638087555,29.185267863728587,29.68505345581379,7.930992220433199,8.669919942852523,29.894187597619506,30.2554997520451,7.714921242576008,8.738864637973581,30.390089844632293,30.448174728764453,7.4817049123652435,8.395715852036224,29.008130746736075,29.427944506258722,7.594198456334013,8.249860889619955,29.35195582425019,29.322504929831897,7.356531122192369,8.644391723928019,29.446793707258202,30.47210483424481,7.864785583077096,9.29645960676302,29.9372058545509,31.713427701753517,8.209266084620559,8.725243349505927,31.4938830674534,29.826925934494948,7.378091179594206,9.159713391096313,30.584906580332245,28.650671919420574
6.404917442636733,7.686305741492331,27.728167058299295,28.881331265518845,6.604357277346371,7.747260415821385,28.34766966242602,29.521887003523933,7.0509397860648795,8.01188794494502,31.70951487357443,32.27073025412223,7.378623434256679,7.631804633113327,29.57733801280442,29.277158640869914,7.526528066923954,7.8596659307966386,30.409816561144645,29.908022978832577,7.625229933766566,8.47849220021514,30.903593380805873,30.402985789151483,7.930441373457184,8.351320888586928,30.033669491300365,29.350513512075917,7.408887816727699,8.299603596753776,29.333026630190865,30.73876434031254,7.82880691984887,8.83555299889801,31.493429185875854,32.512503220241086,7.571109657340248,8.559603646607032,30.57603509120867,33.500155162258984,7.689081692548179,8.472066907761738,29.695545724450792,29.95704065624423,7.119294689311505,9.355458770895552,28.482044832822204,29.964354431050563,7.986289566724131,8.83664112612791,30.73496261931137,29.71758680117573,7.538895413131639,9.615951353397385,32.45901693432062,28.628972433435337
6.903764130949327,7.5487249307652,29.964836671703708,29.839248910833472,7.043347862916598,7.8306654614734885,28.86407099353554,28.887107709287825,7.018860749446894,7.720024513364422,28.36146274835657,28.76250997608399,7.484228803958315,8.205818901028199,29.807434326073246,30.177907304185005,7.432206622059761,7.91892892955521,29.244160231140746,29.037992570657963,7.130616834182823,8.472045530511945,29.78836848787315,30.50229635169576,7.573102822465442,8.697168705900735,30.55716829854573,31.001817934337357,7.467324067025496,8.387246425437164,30.068767598286342,30.51490764454126,7.8338277602867255,8.239544307200319,30.96990057520272,32.00502433775896,7.793746259649445,8.137813853445099,29.857780440533688,30.11375981922466,7.421564266579771,9.40488269114512,28.74041884071372,30.67146324616826,7.723330711365664,9.297636227359732,30.4686541085463,31.00483172777973,8.326128689171995,9.989096762036446,31.021061116180242,30.325798368447526,7.498283149545892,8.857418778668386,29.934937119894165,27.29748556508839
6.810160266615373,7.645880809634981,29.17376321535672,29.414887133238402,7.266464396503992,7.80288977409883,34.656681391799594,34.24968318989039,7.1360461516392455,8.07939924695034,31.752062465473443,31.914294397423184,7.1567900244881555,7.806036154140326,33.44548054671333,32.99477495438942,6.960036837054035,8.17585149905231,27.705540659236103,28.782963613236497,7.942345818467073,7.844014494013502,30.36048599660444,29.52580640715439,7.400179426489749,8.464418217431515,29.288210683997914,29.48907537537723,7.67474460775073,8.315201727716628,28.783016802340697,30.29217660280553,7.67738770488238,9.323994859675468,29.10479132027404,30.412916626147766,7.922055023535014,9.234640077849066,31.191982360495714,33.32364351217898,7.2045410265314045,8.52942796353108,29.185433037939838,30.94811220653553,7.937022620462885,8.99136915626024,29.375800764683408,29.060207685020668,7.605365648312698,9.125344793451754,31.52869819135676,29.56644911328809,8.02983624061028,8.691152699317652,31.853485048845016,27.822500556317276
6.659757034584277,7.450309915096836,28.756426233978033,29.03871272466334,6.8053139597084025,7.739159874688996,27.53370502693342,27.983476945001154,6.9806835849196105,7.968958874209776,30.970264707731875,31.348498569513037,7.668704792625456,8.193017373075495,30.688990373468997,30.59732469056454,7.1999686528620845,7.917788847129841,29.131571164520288,29.564997652968177,7.28331199456218,8.05405760580516,28.816570912757008,29.126462804078074,7.59944607343263,8.141249317749457,28.992255699141495,29.671705460238858,7.580908275422701,8.132361675592085,30.473572925372242,32.15492699787257,8.12601468072332,8.37803028633764,30.187797772643577,30.237005629998787,7.650103112592596,8.517655090998206,30.373338176513347,32.47315408669243,8.301141339510654,8.56494533040923,30.549586928295888,29.1407182955921,8.013513361294706,8.251247473966478,29.89395010215571,29.105115619629753,7.720377354850858,9.54298572956924,32.014955865189556,33.11962769129599,7.964918858291414,8.488969434489047,30.987215173420164,27.312586923702895
6.628131459115013,7.6090866356893425,27.198047324007494,27.838592370307957,7.012183306742716,7.784757638744951,27.840056710135084,28.18540705141039,6.902986615161064,7.817164400829571,29.002742613274727,29.279833912479475,7.150958617244795,7.925112618337537,29.44222011665593,29.737164598177063,7.468393504714303,8.210478436787477,33.23585768586064,32.73294844663089,7.679879984186286,8.47026051313837,32.33785943150035,32.96578645817475,7.662617402369705,8.110473244882247,30.191205714884102,30.31906359495571,7.788400943653114,8.66588270824699,30.994828173650756,31.464590212240243,7.62273174864387,8.756962041784261,29.50252286447222,30.070955221643814,7.701353464572385,8.765906542594834,29.197658016416636,29.563777851939964,7.46441977660002,8.422369057221355,29.484366576001577,29.698015849453093,7.86909653571152,8.875349051450643,30.5508815992598,30.93578844498462,8.015281823372844,8.827269136934438,31.0031265287246,29.33648457483937,7.041242779286069,8.594892482069246,27.968297982170395,26.646628140932826
